receipt_no;store_code;cashier_id;sale_datetime_raw;sku;qty_raw;unit_price_raw;discount_raw;payment_type
REC-20260715-STORE_01-0019;STORE_01;CASH-04;2026-07-15 21:07:11;SKU-001;1;5000;0;CARD
REC-20260715-STORE_01-0019;STORE_01;CASH-04;2026-07-15 21:07:11;SKU-004;3;45000;0;CARD
REC-20260715-STORE_01-0019;STORE_01;CASH-05;2026-07-15 21:07:11;SKU-011;1;5000;0;CASH
REC-20260715-STORE_01-0019;STORE_01;CASH-05;2026-07-15 21:07:11;SKU-007;1;45000;1000;CARD
REC-20260715-STORE_01-0020;STORE_01;CASH-04;2026-07-15 16:29:32;SKU-020;3;45000;0;CASH
REC-20260715-STORE_01-0020;STORE_01;CASH-04;2026-07-15 16:29:32;SKU-010;3;45000;0;CASH
REC-20260715-STORE_01-0020;STORE_01;CASH-10;2026-07-15 16:29:32;SKU-007;4;45000;0;CARD
REC-20260715-STORE_01-0021;STORE_01;CASH-09;2026-07-15 14:44:40;SKU-003;1;25000;0;CARD
REC-20260715-STORE_01-0022;STORE_01;CASH-07;2026-07-15 15:22:01;SKU-003;3;25000;0;CARD
REC-20260715-STORE_01-0022;STORE_01;CASH-04;2026-07-15 15:22:01;SKU-022;1;12000;500;CASH
REC-20260715-STORE_01-0022;STORE_01;CASH-02;2026-07-15 15:22:01;SKU-003;1;25000;0;CASH
REC-20260715-STORE_01-0022;STORE_01;CASH-01;2026-07-15 15:22:01;SKU-014;3;45000;0;CARD
REC-20260715-STORE_01-0022;STORE_01;CASH-03;2026-07-15 15:22:01;SKU-012;3;25000;0;CARD
REC-20260715-STORE_01-0023;STORE_01;CASH-03;2026-07-15 9:13:37;SKU-003;2;25000;0;CARD
REC-20260715-STORE_01-0023;STORE_01;CASH-04;2026-07-15 9:13:37;SKU-029;2;12000;500;CASH
REC-20260715-STORE_01-0024;STORE_01;CASH-03;2026-07-15 11:02:23;SKU-001;3;5000;1000;CARD
REC-20260715-STORE_01-0024;STORE_01;CASH-01;2026-07-15 11:02:23;SKU-004;2;45000;0;CARD
REC-20260715-STORE_01-0024;STORE_01;CASH-09;2026-07-15 11:02:23;SKU-014;4;45000;0;CASH
REC-20260715-STORE_01-0024;STORE_01;CASH-02;2026-07-15 11:02:23;SKU-017;3;5000;0;CARD
REC-20260715-STORE_01-0024;STORE_01;CASH-10;2026-07-15 11:02:23;SKU-001;4;5000;0;CARD
REC-20260715-STORE_01-0025;STORE_01;CASH-10;2026-07-15 16:21:10;SKU-001;3;5000;0;CARD
REC-20260715-STORE_01-0025;STORE_01;CASH-07;2026-07-15 16:21:10;SKU-004;2;45000;1000;CASH
REC-20260715-STORE_01-0025;STORE_01;CASH-04;2026-07-15 16:21:10;SKU-001;1;5000;1000;CARD
REC-20260715-STORE_01-0025;STORE_01;CASH-04;2026-07-15 16:21:10;SKU-025;4;12000;0;CASH
REC-20260715-STORE_01-0026;STORE_01;CASH-07;2026-07-15 20:39:29;SKU-002;2;12000;500;CARD
REC-20260715-STORE_01-0026;STORE_01;CASH-05;2026-07-15 20:39:29;SKU-001;4;5000;500;CASH
REC-20260715-STORE_01-0026;STORE_01;CASH-07;2026-07-15 20:39:29;SKU-034;3;5000;0;CARD
REC-20260715-STORE_01-0026;STORE_01;CASH-10;2026-07-15 20:39:29;SKU-008;1;45000;0;CARD
REC-20260715-STORE_01-0027;STORE_01;CASH-09;2026-07-15 9:48:19;SKU-023;3;45000;1000;CASH
REC-20260715-STORE_01-0028;STORE_01;CASH-04;2026-07-15 13:26:40;SKU-001;2;5000;500;CARD
REC-20260715-STORE_01-0029;STORE_01;CASH-06;2026-07-15 14:04:01;SKU-009;3;5000;500;CARD
REC-20260715-STORE_01-0029;STORE_01;CASH-01;2026-07-15 14:04:01;SKU-016;2;5000;1000;CARD
REC-20260715-STORE_01-0029;STORE_01;CASH-08;2026-07-15 14:04:01;SKU-007;4;45000;0;CARD
REC-20260715-STORE_01-0030;STORE_01;CASH-04;2026-07-15 18:58:19;SKU-003;1;25000;0;CARD
REC-20260715-STORE_01-0030;STORE_01;CASH-01;2026-07-15 18:58:19;SKU-001;1;5000;500;CARD
REC-20260715-STORE_01-0030;STORE_01;CASH-08;2026-07-15 18:58:19;SKU-005;4;25000;0;CASH
REC-20260715-STORE_01-0030;STORE_01;CASH-08;2026-07-15 18:58:19;SKU-001;1;5000;0;CASH
REC-20260715-STORE_01-0030;STORE_01;CASH-09;2026-07-15 18:58:19;SKU-013;2;25000;1000;CARD
REC-20260715-STORE_01-0031;STORE_01;CASH-09;2026-07-15 8:40:48;SKU-027;3;25000;1000;CARD
REC-20260715-STORE_01-0031;STORE_01;CASH-01;2026-07-15 8:40:48;SKU-005;1;25000;0;CARD
REC-20260715-STORE_01-0031;STORE_01;CASH-08;2026-07-15 8:40:48;SKU-027;3;25000;500;CASH
REC-20260715-STORE_01-0031;STORE_01;CASH-01;2026-07-15 8:40:48;SKU-003;4;25000;0;CASH
REC-20260715-STORE_01-0032;STORE_01;CASH-05;2026-07-15 15:14:07;SKU-030;4;5000;0;CASH
REC-20260715-STORE_01-0032;STORE_01;CASH-02;2026-07-15 15:14:07;SKU-015;4;12000;0;CASH
REC-20260715-STORE_01-0032;STORE_01;CASH-01;2026-07-15 15:14:07;SKU-001;1;5000;0;CASH
REC-20260715-STORE_01-0032;STORE_01;CASH-01;2026-07-15 15:14:07;SKU-019;4;45000;0;CARD
REC-20260715-STORE_01-0033;STORE_01;CASH-10;2026-07-15 17:31:44;SKU-004;4;45000;500;CASH
REC-20260715-STORE_01-0034;STORE_01;CASH-01;2026-07-15 19:43:07;SKU-001;3;5000;0;CARD
REC-20260715-STORE_01-0035;STORE_01;CASH-08;2026-07-15 19:19:25;SKU-006;3;45000;0;CARD
REC-20260715-STORE_01-0036;STORE_01;CASH-09;2026-07-15 20:04:10;SKU-004;2;45000;0;CARD
REC-20260715-STORE_01-0036;STORE_01;CASH-05;2026-07-15 20:04:10;SKU-004;1;45000;0;CARD
REC-20260715-STORE_01-0036;STORE_01;CASH-04;2026-07-15 20:04:10;SKU-004;2;45000;0;CARD
REC-20260715-STORE_01-0036;STORE_01;CASH-04;2026-07-15 20:04:10;SKU-009;1;5000;0;CARD
REC-20260715-STORE_01-0037;STORE_01;CASH-02;2026-07-15 10:45:56;SKU-001;1;5000;0;CASH
REC-20260715-STORE_01-0038;STORE_01;CASH-09;2026-07-15 10:14:59;SKU-008;1;45000;0;CASH
REC-20260715-STORE_01-0038;STORE_01;CASH-10;2026-07-15 10:14:59;SKU-007;2;45000;500;CASH
REC-20260715-STORE_01-0038;STORE_01;CASH-08;2026-07-15 10:14:59;SKU-030;4;5000;500;CARD
REC-20260715-STORE_01-0038;STORE_01;CASH-03;2026-07-15 10:14:59;SKU-015;1;12000;1000;CASH
REC-20260715-STORE_01-0039;STORE_01;CASH-05;2026-07-15 21:25:50;SKU-011;2;5000;500;CARD
REC-20260715-STORE_01-0039;STORE_01;CASH-04;2026-07-15 21:25:50;SKU-011;1;5000;0;CARD
REC-20260715-STORE_01-0039;STORE_01;CASH-01;2026-07-15 21:25:50;SKU-038;2;5000;0;CASH
REC-20260715-STORE_01-0039;STORE_01;CASH-08;2026-07-15 21:25:50;SKU-003;1;25000;0;CARD
REC-20260715-STORE_01-0040;STORE_01;CASH-09;2026-07-15 17:37:18;SKU-013;4;25000;0;CARD
REC-20260715-STORE_01-0040;STORE_01;CASH-04;2026-07-15 17:37:18;SKU-002;4;12000;0;CASH
REC-20260715-STORE_01-0041;STORE_01;CASH-08;2026-07-15 11:48:35;SKU-012;3;25000;0;CARD
REC-20260715-STORE_01-0041;STORE_01;CASH-07;2026-07-15 11:48:35;SKU-001;4;5000;500;CASH
REC-20260715-STORE_01-0041;STORE_01;CASH-06;2026-07-15 11:48:35;SKU-002;2;12000;0;CASH
REC-20260715-STORE_01-0041;STORE_01;CASH-03;2026-07-15 11:48:35;SKU-006;3;45000;0;CARD
REC-20260715-STORE_01-0042;STORE_01;CASH-10;2026-07-15 17:56:41;SKU-002;2;12000;500;CARD
REC-20260715-STORE_01-0042;STORE_01;CASH-05;2026-07-15 17:56:41;SKU-001;4;5000;500;CARD
REC-20260715-STORE_01-0042;STORE_01;CASH-06;2026-07-15 17:56:41;SKU-002;4;12000;0;CASH
REC-20260715-STORE_01-0043;STORE_01;CASH-09;2026-07-15 14:39:48;SKU-048;4;5000;0;CASH
REC-20260715-STORE_01-0043;STORE_01;CASH-10;2026-07-15 14:39:48;SKU-033;1;5000;500;CARD
REC-20260715-STORE_01-0044;STORE_01;CASH-06;2026-07-15 19:20:00;SKU-001;2;5000;500;CARD
REC-20260715-STORE_01-0044;STORE_01;CASH-10;2026-07-15 19:20:00;SKU-021;2;12000;0;CARD
REC-20260715-STORE_01-0044;STORE_01;CASH-06;2026-07-15 19:20:00;SKU-001;3;5000;0;CASH
REC-20260715-STORE_01-0045;STORE_01;CASH-01;2026-07-15 18:42:38;SKU-001;4;5000;0;CASH
REC-20260715-STORE_01-0045;STORE_01;CASH-08;2026-07-15 18:42:38;SKU-045;4;45000;500;CARD
REC-20260715-STORE_01-0045;STORE_01;CASH-07;2026-07-15 18:42:38;SKU-002;3;12000;0;CARD
REC-20260715-STORE_01-0045;STORE_01;CASH-03;2026-07-15 18:42:38;SKU-001;3;5000;0;CARD
REC-20260715-STORE_01-0045;STORE_01;CASH-03;2026-07-15 18:42:38;SKU-001;2;5000;1000;CARD
REC-20260715-STORE_01-0046;STORE_01;CASH-05;2026-07-15 17:50:37;SKU-011;3;5000;0;CASH
REC-20260715-STORE_01-0046;STORE_01;CASH-06;2026-07-15 17:50:37;SKU-019;3;45000;0;CARD
REC-20260715-STORE_01-0046;STORE_01;CASH-07;2026-07-15 17:50:37;SKU-005;4;25000;0;CARD
REC-20260715-STORE_01-0046;STORE_01;CASH-09;2026-07-15 17:50:37;SKU-006;3;45000;0;CARD
REC-20260715-STORE_01-0046;STORE_01;CASH-09;2026-07-15 17:50:37;SKU-026;2;45000;0;CASH
REC-20260715-STORE_01-0047;STORE_01;CASH-05;2026-07-15 16:49:31;SKU-001;4;5000;0;CARD
REC-20260715-STORE_01-0047;STORE_01;CASH-06;2026-07-15 16:49:31;SKU-013;4;25000;0;CARD
REC-20260715-STORE_01-0047;STORE_01;CASH-04;2026-07-15 16:49:31;SKU-011;4;5000;0;CARD
REC-20260715-STORE_01-0047;STORE_01;CASH-06;2026-07-15 16:49:31;SKU-013;4;25000;0;CARD
REC-20260715-STORE_01-0048;STORE_01;CASH-08;2026-07-15 16:28:25;SKU-004;2;45000;0;CASH
REC-20260715-STORE_01-0048;STORE_01;CASH-02;2026-07-15 16:28:25;SKU-011;4;5000;0;CARD
REC-20260715-STORE_01-0048;STORE_01;CASH-04;2026-07-15 16:28:25;SKU-002;2;12000;1000;CASH
REC-20260715-STORE_01-0049;STORE_01;CASH-09;2026-07-15 17:53:32;SKU-001;3;5000;500;CASH
REC-20260715-STORE_01-0049;STORE_01;CASH-08;2026-07-15 17:53:32;SKU-001;1;5000;500;CARD
REC-20260715-STORE_01-0049;STORE_01;CASH-08;2026-07-15 17:53:32;SKU-001;2;5000;0;CARD
REC-20260715-STORE_01-0050;STORE_01;CASH-01;2026-07-15 13:08:18;SKU-013;3;25000;0;CASH
REC-20260715-STORE_01-0050;STORE_01;CASH-02;2026-07-15 13:08:18;SKU-001;3;5000;0;CARD
REC-20260715-STORE_01-0050;STORE_01;CASH-10;2026-07-15 13:08:18;SKU-025;1;12000;0;CARD
REC-20260715-STORE_01-0051;STORE_01;CASH-05;2026-07-15 20:44:06;SKU-001;3;5000;0;CASH
REC-20260715-STORE_01-0051;STORE_01;CASH-04;2026-07-15 20:44:06;SKU-001;2;5000;0;CARD
REC-20260715-STORE_01-0051;STORE_01;CASH-05;2026-07-15 20:44:06;SKU-001;2;5000;0;CARD
REC-20260715-STORE_01-0051;STORE_01;CASH-06;2026-07-15 20:44:06;SKU-001;3;5000;0;CASH
REC-20260715-STORE_01-0052;STORE_01;CASH-08;2026-07-15 11:46:24;SKU-014;4;45000;500;CARD
REC-20260715-STORE_01-0052;STORE_01;CASH-06;2026-07-15 11:46:24;SKU-033;3;5000;500;CASH
REC-20260715-STORE_01-0052;STORE_01;CASH-04;2026-07-15 11:46:24;SKU-026;1;45000;0;CARD
REC-20260715-STORE_01-0053;STORE_01;CASH-04;2026-07-15 21:24:02;SKU-005;4;25000;0;CARD
REC-20260715-STORE_01-0053;STORE_01;CASH-08;2026-07-15 21:24:02;SKU-003;2;25000;500;CASH
REC-20260715-STORE_01-0053;STORE_01;CASH-07;2026-07-15 21:24:02;SKU-013;3;25000;0;CARD
REC-20260715-STORE_01-0053;STORE_01;CASH-02;2026-07-15 21:24:02;SKU-011;3;5000;500;CARD
REC-20260715-STORE_01-0054;STORE_01;CASH-10;2026-07-15 15:46:13;SKU-019;3;45000;0;CARD
REC-20260715-STORE_01-0054;STORE_01;CASH-04;2026-07-15 15:46:13;SKU-001;3;5000;0;CARD
REC-20260715-STORE_01-0054;STORE_01;CASH-07;2026-07-15 15:46:13;SKU-028;1;45000;1000;CARD
REC-20260715-STORE_01-0055;STORE_01;CASH-08;2026-07-15 18:04:12;SKU-022;3;12000;0;CARD
REC-20260715-STORE_01-0055;STORE_01;CASH-07;2026-07-15 18:04:12;SKU-013;2;25000;1000;CARD
REC-20260715-STORE_01-0055;STORE_01;CASH-04;2026-07-15 18:04:12;SKU-006;1;45000;0;CASH
REC-20260715-STORE_01-0055;STORE_01;CASH-07;2026-07-15 18:04:12;SKU-005;4;25000;0;CARD
REC-20260715-STORE_01-0056;STORE_01;CASH-01;2026-07-15 15:17:31;SKU-003;1;25000;500;CASH
REC-20260715-STORE_01-0056;STORE_01;CASH-06;2026-07-15 15:17:31;SKU-004;3;45000;0;CASH
REC-20260715-STORE_01-0056;STORE_01;CASH-02;2026-07-15 15:17:31;SKU-008;3;45000;0;CASH
REC-20260715-STORE_01-0056;STORE_01;CASH-10;2026-07-15 15:17:31;SKU-008;4;45000;0;CARD
REC-20260715-STORE_01-0057;STORE_01;CASH-09;2026-07-15 21:10:07;SKU-001;1;5000;0;CASH
REC-20260715-STORE_01-0057;STORE_01;CASH-07;2026-07-15 21:10:07;SKU-004;1;45000;500;CASH
REC-20260715-STORE_01-0057;STORE_01;CASH-06;2026-07-15 21:10:07;SKU-004;1;45000;0;CASH
REC-20260715-STORE_01-0057;STORE_01;CASH-10;2026-07-15 21:10:07;SKU-016;1;5000;0;CARD
REC-20260715-STORE_01-0058;STORE_01;CASH-03;2026-07-15 15:57:17;SKU-016;1;5000;0;CARD
REC-20260715-STORE_01-0058;STORE_01;CASH-08;2026-07-15 15:57:17;SKU-033;1;5000;1000;CARD
REC-20260715-STORE_01-0058;STORE_01;CASH-01;2026-07-15 15:57:17;SKU-003;4;25000;500;CASH
REC-20260715-STORE_01-0059;STORE_01;CASH-01;2026-07-15 11:17:00;SKU-002;3;12000;0;CARD
REC-20260715-STORE_01-0059;STORE_01;CASH-01;2026-07-15 11:17:00;SKU-011;2;5000;500;CARD
REC-20260715-STORE_01-0059;STORE_01;CASH-10;2026-07-15 11:17:00;SKU-014;3;45000;0;CARD
REC-20260715-STORE_01-0059;STORE_01;CASH-05;2026-07-15 11:17:00;SKU-001;1;5000;0;CARD
REC-20260715-STORE_01-0059;STORE_01;CASH-10;2026-07-15 11:17:00;SKU-001;4;5000;0;CASH
REC-20260715-STORE_01-0060;STORE_01;CASH-04;2026-07-15 13:39:12;SKU-006;1;45000;0;CASH
REC-20260715-STORE_01-0060;STORE_01;CASH-05;2026-07-15 13:39:12;SKU-002;2;12000;1000;CASH
REC-20260715-STORE_01-0060;STORE_01;CASH-05;2026-07-15 13:39:12;SKU-027;3;25000;0;CARD
REC-20260715-STORE_01-0061;STORE_01;CASH-05;2026-07-15 12:54:31;SKU-014;2;45000;1000;CASH
REC-20260715-STORE_01-0061;STORE_01;CASH-09;2026-07-15 12:54:31;SKU-005;2;25000;0;CARD
REC-20260715-STORE_01-0061;STORE_01;CASH-05;2026-07-15 12:54:31;SKU-013;1;25000;0;CARD
REC-20260715-STORE_01-0061;STORE_01;CASH-01;2026-07-15 12:54:31;SKU-049;3;25000;500;CASH
REC-20260715-STORE_01-0061;STORE_01;CASH-05;2026-07-15 12:54:31;SKU-015;1;12000;1000;CARD
REC-20260715-STORE_01-0062;STORE_01;CASH-01;2026-07-15 19:36:39;SKU-015;3;12000;0;CARD
REC-20260715-STORE_01-0063;STORE_01;CASH-08;2026-07-15 11:48:14;SKU-008;1;45000;0;CARD
REC-20260715-STORE_01-0063;STORE_01;CASH-01;2026-07-15 11:48:14;SKU-003;1;25000;1000;CASH
REC-20260715-STORE_01-0063;STORE_01;CASH-01;2026-07-15 11:48:14;SKU-003;4;25000;500;CARD
REC-20260715-STORE_01-0063;STORE_01;CASH-06;2026-07-15 11:48:14;SKU-013;4;25000;0;CARD
REC-20260715-STORE_01-0064;STORE_01;CASH-10;2026-07-15 21:01:59;SKU-001;4;5000;0;CASH
REC-20260715-STORE_01-0064;STORE_01;CASH-01;2026-07-15 21:01:59;SKU-025;2;12000;1000;CASH
REC-20260715-STORE_01-0065;STORE_01;CASH-04;2026-07-15 16:37:23;SKU-002;1;12000;1000;CASH
REC-20260715-STORE_01-0065;STORE_01;CASH-05;2026-07-15 16:37:23;SKU-007;1;45000;1000;CARD
REC-20260715-STORE_01-0066;STORE_01;CASH-07;2026-07-15 21:15:17;SKU-015;2;12000;1000;CARD
REC-20260715-STORE_01-0066;STORE_01;CASH-08;2026-07-15 21:15:17;SKU-001;2;5000;0;CASH
REC-20260715-STORE_01-0066;STORE_01;CASH-02;2026-07-15 21:15:17;SKU-001;2;5000;500;CARD
REC-20260715-STORE_01-0066;STORE_01;CASH-04;2026-07-15 21:15:17;SKU-022;3;12000;0;CASH
REC-20260715-STORE_01-0067;STORE_01;CASH-08;2026-07-15 20:19:08;SKU-003;4;25000;0;CARD
REC-20260715-STORE_01-0067;STORE_01;CASH-09;2026-07-15 20:19:08;SKU-001;4;5000;500;CARD
REC-20260715-STORE_01-0067;STORE_01;CASH-03;2026-07-15 20:19:08;SKU-027;4;25000;0;CARD
REC-20260715-STORE_01-0067;STORE_01;CASH-03;2026-07-15 20:19:08;SKU-014;4;45000;0;CARD
REC-20260715-STORE_01-0067;STORE_01;CASH-09;2026-07-15 20:19:08;SKU-001;3;5000;500;CARD
REC-20260715-STORE_01-0068;STORE_01;CASH-02;2026-07-15 17:56:36;SKU-004;4;45000;500;CARD
REC-20260715-STORE_01-0069;STORE_01;CASH-07;2026-07-15 17:36:38;SKU-001;3;5000;500;CARD
REC-20260715-STORE_01-0070;STORE_01;CASH-10;2026-07-15 13:28:11;SKU-001;2;5000;0;CARD
REC-20260715-STORE_01-0071;STORE_01;CASH-06;2026-07-15 15:38:26;SKU-010;2;45000;0;CARD
REC-20260715-STORE_01-0071;STORE_01;CASH-02;2026-07-15 15:38:26;SKU-028;4;45000;1000;CARD
REC-20260715-STORE_01-0071;STORE_01;CASH-05;2026-07-15 15:38:26;SKU-002;2;12000;0;CARD
REC-20260715-STORE_01-0071;STORE_01;CASH-06;2026-07-15 15:38:26;SKU-001;2;5000;500;CARD
REC-20260715-STORE_01-0072;STORE_01;CASH-01;2026-07-15 17:55:24;SKU-002;2;12000;1000;CARD
REC-20260715-STORE_01-0073;STORE_01;CASH-08;2026-07-15 12:00:28;SKU-009;2;5000;0;CASH
REC-20260715-STORE_01-0073;STORE_01;CASH-01;2026-07-15 12:00:28;SKU-001;1;5000;0;CARD
REC-20260715-STORE_01-0073;STORE_01;CASH-06;2026-07-15 12:00:28;SKU-044;1;5000;1000;CARD
REC-20260715-STORE_01-0073;STORE_01;CASH-01;2026-07-15 12:00:28;SKU-015;1;12000;1000;CARD
REC-20260715-STORE_01-0073;STORE_01;CASH-03;2026-07-15 12:00:28;SKU-004;3;45000;500;CARD
REC-20260715-STORE_01-0074;STORE_01;CASH-06;2026-07-15 8:51:23;SKU-017;2;5000;0;CASH
REC-20260715-STORE_01-0074;STORE_01;CASH-10;2026-07-15 8:51:23;SKU-001;3;5000;0;CARD
REC-20260715-STORE_01-0075;STORE_01;CASH-04;2026-07-15 18:28:41;SKU-001;4;5000;0;CARD
REC-20260715-STORE_01-0075;STORE_01;CASH-10;2026-07-15 18:28:41;SKU-015;1;12000;0;CARD
REC-20260715-STORE_01-0075;STORE_01;CASH-04;2026-07-15 18:28:41;SKU-010;1;45000;1000;CARD
REC-20260715-STORE_01-0076;STORE_01;CASH-05;2026-07-15 9:53:40;SKU-001;4;5000;1000;CARD
REC-20260715-STORE_01-0076;STORE_01;CASH-01;2026-07-15 9:53:40;SKU-003;3;25000;0;CARD
REC-20260715-STORE_01-0076;STORE_01;CASH-04;2026-07-15 9:53:40;SKU-002;2;12000;0;CARD
REC-20260715-STORE_01-0076;STORE_01;CASH-09;2026-07-15 9:53:40;SKU-034;1;5000;0;CASH
REC-20260715-STORE_01-0077;STORE_01;CASH-01;2026-07-15 20:16:43;SKU-036;2;45000;0;CASH
REC-20260715-STORE_01-0077;STORE_01;CASH-03;2026-07-15 20:16:43;SKU-007;1;45000;0;CARD
REC-20260715-STORE_01-0077;STORE_01;CASH-10;2026-07-15 20:16:43;SKU-002;4;12000;500;CASH
REC-20260715-STORE_01-0077;STORE_01;CASH-04;2026-07-15 20:16:43;SKU-002;2;12000;0;CARD
REC-20260715-STORE_01-0077;STORE_01;CASH-10;2026-07-15 20:16:43;SKU-001;2;5000;0;CASH
REC-20260715-STORE_01-0078;STORE_01;CASH-01;2026-07-15 17:26:54;SKU-007;1;45000;0;CARD
REC-20260715-STORE_01-0078;STORE_01;CASH-05;2026-07-15 17:26:54;SKU-002;2;12000;500;CASH
