receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0036277;ST-009;E-0145;2026-01-19 16:30:17;SKU-00054;1;33700,00;0;CARD
R-0036200;ST-006;E-0129;19.01.2026 17:25;SKU-00255;1;142500,00;;TRANSFER
R-0036133;ST-003;E-0115;2026-01-19 14:34:51;SKU-00285;2;70900,00;;CARD
R-0036172;ST-005;E-0124;2026-01-19 11:43:43;SKU-00280;2;69100,00;;CASH
R-0036302;ST-010;E-0148;19.01.2026 19:24;SKU-00355;1;78200.00;0;CARD
R-0036183;ST-006;E-0128;19.01.2026 12:57;SKU-00012;1;82800,00;0;CASH
R-0036145;ST-004;E-0119;19.01.2026 13:41;SKU-00158;1;138500,00;0;CARD
R-0036114;ST-002;E-0109;19.01.2026 10:00;SKU-00058;2;7400.00;5;CARD
R-0036339;ST-012;E-0159;19.01.2026 11:19;SKU-00406;2;10200,00;0;CASH
R-0036295;ST-010;E-0148;19.01.2026 16:50;SKU-00333;2;52300,00;;CARD
R-0036334;ST-012;E-0159;19.01.2026 17:35;SKU-00027;1;100600,00;0;CARD
R-0036311;ST-011;E-0154;2026-01-19 17:38:59;SKU-00270;1;20600,00;0;CASH
R-0036125;ST-003;E-0114;2026-01-19 15:50:41;SKU-00179;-1;108100,00;;CARD
R-0036296;ST-010;E-0149;2026-01-19 18:27:18;SKU-00121;2;15000.00;10;CARD
R-0036259;ST-009;E-0145;2026-01-19 13:36:48;SKU-00067;1;14700,00;0;CASH
R-0036267;ST-009;E-0145;19.01.2026 16:44;SKU-00171;0;91700,00;5;CARD
R-0036239;ST-008;E-0140;19.01.2026 20:20;SKU-00052;1;39600,00;0;CARD
R-0036228;ST-007;E-0134;19.01.2026 17:57;SKU-00407;3;87300,00;10;TRANSFER
R-0036159;ST-004;E-0120;19.01.2026 13:25;SKU-00337;2;28600,00;;CARD
R-0036309;ST-011;E-0150;2026-01-19 12:01:05;SKU-00319;1;102500,00;0;CARD
R-0036075;ST-001;E-0105;19.01.2026 20:48;SKU-00365;2;64200.00;20;CASH
R-0036322;ST-011;E-0153;19.01.2026 09:06;SKU-00369;2;50900,00;5;CARD
R-0036160;ST-004;E-0120;19.01.2026 20:10;SKU-00093;1;103800,00;5;CARD
R-0036116;ST-002;E-0109;2026-01-19 12:19:11;SKU-00494;1;54100,00;;CASH
R-0036070;ST-001;E-0104;19.01.2026 11:29;SKU-00314;2;135200,00;0;TRANSFER
R-0036218;ST-007;E-0133;19.01.2026 18:42;SKU-00071;1;23100,00;0;CASH
R-0036268;ST-009;E-0145;19.01.2026 18:21;SKU-00451;2;;5;CASH
R-0036325;ST-011;E-0154;19.01.2026 12:41;SKU-00122;1;66600,00;0;CARD
R-0036147;ST-004;E-0118;2026-01-19 16:44:05;SKU-00014;4;15100,00;15;CASH
R-0036093;ST-001;E-0104;19.01.2026 17:45;SKU-00150;3;12300,00;10;CARD
R-0036193;ST-006;E-0129;19.01.2026 17:08;SKU-00102;1;71000,00;;CASH
R-0036187;ST-006;E-0129;19.01.2026 16:34;SKU-00493;3;5200,00;;CASH
R-0036304;ST-010;E-0149;19.01.2026 14:11;SKU-00230;1;106500,00;5;CASH
R-0036179;ST-005;E-0124;19.01.2026 16:54;SKU-00264;1;133800,00;10;CARD
R-0036087;ST-001;E-0104;19.01.2026 18:22;SKU-00044;1;57400,00;;CASH
R-0036086;ST-001;E-0104;19.01.2026 19:33;SKU-00124;2;49400,00;;CARD
R-0036280;ST-009;E-0144;2026-01-19 20:56:11;SKU-00496;2;97800,00;;CARD
R-0036070;ST-001;E-0104;19.01.2026 11:29;SKU-00307;2;98300,00;0;TRANSFER
R-0036069;ST-001;E-0103;19.01.2026 10:55;SKU-00324;1;232640.00;;CARD
R-0036192;ST-006;E-0130;2026-01-19 13:37:34;SKU-00217;8;25300,00;10;TRANSFER
R-0036242;ST-008;E-0139;2026-01-19 19:49:29;SKU-00332;1;10900,00;;CARD
R-0036157;ST-004;E-0120;19.01.2026 18:03;SKU-00101;1;59300,00;20;TRANSFER
R-0036281;ST-009;E-0144;19.01.2026 20:19;SKU-00178;1;59900,00;5;CARD
R-0036112;ST-002;E-0110;2026-01-19 15:25:35;SKU-00183;8;11300,00;;CASH
R-0036275;ST-009;E-0144;19.01.2026 11:14;SKU-00480;3;84300,00;;CASH
R-0036142;ST-004;E-0119;19.01.2026 11:36;SKU-00063;2;24200,00;20;CARD
R-0036094;ST-001;E-0104;2026-01-19 13:06:28;SKU-00102;2;71000,00;;CARD
R-0036179;ST-005;E-0124;19.01.2026 16:54;SKU-00258;1;;;CARD
R-0036303;ST-010;E-0149;19.01.2026 15:28;SKU-00177;5;99700.00;15;CASH
R-0036253;ST-008;E-0139;19.01.2026 19:12;SKU-00485;5;;;CARD
R-0036285;ST-010;E-0149;19.01.2026 16:42;SKU-00494;4;54100,00;5;CARD
R-0036155;ST-004;E-0119;2026-01-19 09:37:13;SKU-00156;1;119600,00;;TRANSFER
R-0036318;ST-011;E-0153;2026-01-19 11:33:58;SKU-00141;1;60300,00;10;CASH
R-0036216;ST-007;E-0134;2026-01-19 16:52:05;SKU-00259;1;53600.00;0;CARD
R-0036097;ST-001;E-0104;19.01.2026 14:21;SKU-00277;4;63300,00;0;CASH
R-0036130;ST-003;E-0114;19.01.2026 19:15;SKU-00011;4;24500,00;;CASH
R-0036186;ST-006;E-0129;2026-01-19 16:43:33;SKU-00100;5;126800,00;0;CARD
R-0036177;ST-005;E-0124;19.01.2026 17:35;SKU-00133;5;;10;CARD
R-0036070;ST-001;E-0104;19.01.2026 11:29;SKU-00035;1;53500,00;0;TRANSFER
R-0036120;ST-003;E-0114;19.01.2026 13:37;SKU-00300;1;58000,00;;CASH
R-0036300;ST-010;E-0148;19.01.2026 15:03;SKU-00333;1;52300,00;0;CASH
R-0036286;ST-010;E-0150;19.01.2026 12:34;SKU-00023;0;133500,00;0;CARD
R-0036251;ST-008;E-0138;19.01.2026 19:01;SKU-00033;2;137400,00;;CASH
R-0036169;ST-005;E-0124;19.01.2026 17:13;SKU-00071;4;23100,00;0;CASH
R-0036100;ST-002;E-0110;2026-01-19 15:19:21;SKU-00214;1;35400,00;10;CARD
R-0036343;ST-012;E-0158;19.01.2026 12:35;SKU-00110;5;22700,00;0;CASH
R-0036323;ST-011;E-0153;19.01.2026 19:08;SKU-00936;5;28400,00;0;CARD
R-0036158;ST-004;E-0118;19.01.2026 13:59;SKU-00351;3;131200,00;0;CARD
R-0036107;ST-002;E-0109;2026-01-19 20:04:07;SKU-00428;3;89500,00;;CASH
R-0036323;ST-011;E-0153;2026-01-19 19:08:34;SKU-00395;1;57400,00;0;CARD
R-0036110;ST-002;E-0110;19.01.2026 20:19;SKU-00068;1;68500,00;;CASH
R-0036169;ST-005;E-0124;19.01.2026 17:13;SKU-00412;3;64400,00;10;CASH
R-0036179;ST-005;E-0124;19.01.2026 16:54;SKU-00262;1;32800,00;;CARD
R-0036083;ST-001;E-0103;2026-01-19 14:41:51;SKU-00055;1;25200,00;;CARD
R-0036325;ST-011;E-0154;2026-01-19 12:41:39;SKU-00406;1;10200,00;5;CARD
R-0036280;ST-009;E-0144;19.01.2026 20:56;SKU-00334;5;30700,00;;CARD
R-0036237;ST-008;E-0140;2026-01-19 13:16:22;SKU-00165;4;62100,00;0;CARD
R-0036233;ST-008;E-0139;2026-01-19 14:15:03;SKU-00101;1;59300,00;5;CARD
R-0036083;ST-001;E-0103;19.01.2026 14:41;SKU-00017;4;164600,00;0;CARD
R-0036335;ST-012;E-0159;2026-01-19 09:18:31;SKU-00070;1;20600,00;5;CASH
R-0036172;ST-005;E-0124;19.01.2026 11:43;SKU-00327;2;;;CASH
R-0036331;ST-012;E-0160;19.01.2026 15:05;SKU-00083;2;51500,00;;TRANSFER
R-0036260;ST-009;E-0145;19.01.2026 15:53;SKU-00254;2;118300.00;0;CASH
R-0036070;ST-001;E-0104;19.01.2026 11:29;SKU-00143;2;17400,00;0;TRANSFER
R-0036112;ST-002;E-0110;19.01.2026 15:25;SKU-00460;3;81800,00;;CASH
