receipt_no;store_code;cashier_id;sale_datetime_raw;sku;qty_raw;unit_price_raw;discount_raw;payment_type
REC-20260725-STORE_01-0010;STORE_01;CASH-02;2026-07-25 14:58:46;SKU-004;2;25000;0;CARD
REC-20260725-STORE_01-0010;STORE_01;CASH-01;2026-07-25 14:58:46;SKU-001;3;45000;0;CARD
REC-20260725-STORE_01-0010;STORE_01;CASH-03;2026-07-25 14:58:46;SKU-044;2;5000;0;CARD
REC-20260725-STORE_01-0011;STORE_01;CASH-04;2026-07-25 12:43:12;SKU-032;4;25000;1000;CASH
REC-20260725-STORE_01-0011;STORE_01;CASH-01;2026-07-25 12:43:12;SKU-026;3;12000;0;CASH
REC-20260725-STORE_01-0012;STORE_01;CASH-05;2026-07-25 11:16:59;SKU-001;1;45000;500;CARD
REC-20260725-STORE_01-0012;STORE_01;CASH-01;2026-07-25 11:16:59;SKU-001;2;45000;0;CASH
REC-20260725-STORE_01-0012;STORE_01;CASH-06;2026-07-25 11:16:59;SKU-001;4;45000;0;CASH
REC-20260725-STORE_01-0013;STORE_01;CASH-09;2026-07-25 18:54:21;SKU-030;3;45000;0;CASH
REC-20260725-STORE_01-0013;STORE_01;CASH-09;2026-07-25 18:54:21;SKU-001;2;45000;0;CARD
REC-20260725-STORE_01-0014;STORE_01;CASH-07;2026-07-25 13:22:26;SKU-048;3;25000;0;CARD
REC-20260725-STORE_01-0014;STORE_01;CASH-08;2026-07-25 13:22:26;SKU-003;4;45000;1000;CARD
REC-20260725-STORE_01-0015;STORE_01;CASH-01;2026-07-25 8:07:47;SKU-003;3;45000;0;CARD
REC-20260725-STORE_01-0015;STORE_01;CASH-06;2026-07-25 8:07:47;SKU-005;1;5000;1000;CASH
REC-20260725-STORE_01-0015;STORE_01;CASH-10;2026-07-25 8:07:47;SKU-018;2;5000;500;CASH
REC-20260725-STORE_01-0016;STORE_01;CASH-04;2026-07-25 14:01:14;SKU-044;1;5000;0;CASH
REC-20260725-STORE_01-0017;STORE_01;CASH-08;2026-07-25 17:29:06;SKU-001;1;45000;0;CASH
REC-20260725-STORE_01-0018;STORE_01;CASH-02;2026-07-25 17:38:25;SKU-008;4;12000;1000;CARD
REC-20260725-STORE_01-0018;STORE_01;CASH-08;2026-07-25 17:38:25;SKU-002;2;12000;0;CASH
REC-20260725-STORE_01-0018;STORE_01;CASH-10;2026-07-25 17:38:25;SKU-008;2;12000;1000;CARD
REC-20260725-STORE_01-0019;STORE_01;CASH-03;2026-07-25 17:01:05;SKU-001;2;45000;0;CARD
REC-20260725-STORE_01-0019;STORE_01;CASH-06;2026-07-25 17:01:05;SKU-002;2;12000;0;CARD
REC-20260725-STORE_01-0019;STORE_01;CASH-02;2026-07-25 17:01:05;SKU-001;1;45000;0;CARD
REC-20260725-STORE_01-0019;STORE_01;CASH-03;2026-07-25 17:01:05;SKU-009;2;25000;0;CARD
REC-20260725-STORE_01-0019;STORE_01;CASH-04;2026-07-25 17:01:05;SKU-001;1;45000;0;CARD
REC-20260725-STORE_01-0020;STORE_01;CASH-09;2026-07-25 20:07:03;SKU-004;4;25000;0;CARD
REC-20260725-STORE_01-0020;STORE_01;CASH-01;2026-07-25 20:07:03;SKU-011;4;5000;1000;CARD
REC-20260725-STORE_01-0020;STORE_01;CASH-07;2026-07-25 20:07:03;SKU-001;4;45000;0;CARD
REC-20260725-STORE_01-0020;STORE_01;CASH-07;2026-07-25 20:07:03;SKU-001;3;45000;0;CARD
REC-20260725-STORE_01-0020;STORE_01;CASH-08;2026-07-25 20:07:03;SKU-001;3;45000;500;CARD
REC-20260725-STORE_01-0021;STORE_01;CASH-10;2026-07-25 17:39:10;SKU-015;4;5000;0;CARD
REC-20260725-STORE_01-0021;STORE_01;CASH-02;2026-07-25 17:39:10;SKU-018;2;5000;500;CASH
REC-20260725-STORE_01-0022;STORE_01;CASH-02;2026-07-25 17:30:15;SKU-020;3;12000;1000;CASH
REC-20260725-STORE_01-0022;STORE_01;CASH-07;2026-07-25 17:30:15;SKU-002;3;12000;0;CARD
REC-20260725-STORE_01-0022;STORE_01;CASH-08;2026-07-25 17:30:15;SKU-002;4;12000;500;CARD
REC-20260725-STORE_01-0023;STORE_01;CASH-05;2026-07-25 20:49:35;SKU-001;4;45000;1000;CASH
REC-20260725-STORE_01-0023;STORE_01;CASH-03;2026-07-25 20:49:35;SKU-022;2;12000;0;CASH
REC-20260725-STORE_01-0023;STORE_01;CASH-09;2026-07-25 20:49:35;SKU-004;2;25000;0;CASH
REC-20260725-STORE_01-0024;STORE_01;CASH-03;2026-07-25 21:26:48;SKU-001;2;45000;0;CARD
REC-20260725-STORE_01-0024;STORE_01;CASH-05;2026-07-25 21:26:48;SKU-026;2;12000;0;CARD
REC-20260725-STORE_01-0025;STORE_01;CASH-10;2026-07-25 19:02:12;SKU-001;4;45000;0;CARD
REC-20260725-STORE_01-0025;STORE_01;CASH-08;2026-07-25 19:02:12;SKU-016;4;25000;0;CARD
REC-20260725-STORE_01-0025;STORE_01;CASH-08;2026-07-25 19:02:12;SKU-006;2;45000;500;CARD
REC-20260725-STORE_01-0025;STORE_01;CASH-10;2026-07-25 19:02:12;SKU-042;4;5000;1000;CASH
REC-20260725-STORE_01-0025;STORE_01;CASH-09;2026-07-25 19:02:12;SKU-002;1;12000;0;CARD
REC-20260725-STORE_01-0026;STORE_01;CASH-01;2026-07-25 17:37:27;SKU-012;2;45000;500;CASH
REC-20260725-STORE_01-0027;STORE_01;CASH-10;2026-07-25 19:17:08;SKU-001;2;45000;0;CARD
REC-20260725-STORE_01-0027;STORE_01;CASH-03;2026-07-25 19:17:08;SKU-031;4;45000;0;CARD
REC-20260725-STORE_01-0027;STORE_01;CASH-03;2026-07-25 19:17:08;SKU-010;3;25000;1000;CARD
REC-20260725-STORE_01-0027;STORE_01;CASH-09;2026-07-25 19:17:08;SKU-037;1;45000;0;CASH
REC-20260725-STORE_01-0027;STORE_01;CASH-04;2026-07-25 19:17:08;SKU-003;1;45000;0;CASH
REC-20260725-STORE_01-0028;STORE_01;CASH-02;2026-07-25 21:51:29;SKU-012;2;45000;0;CARD
REC-20260725-STORE_01-0028;STORE_01;CASH-10;2026-07-25 21:51:29;SKU-002;1;12000;500;CARD
REC-20260725-STORE_01-0028;STORE_01;CASH-08;2026-07-25 21:51:29;SKU-003;1;45000;500;CARD
REC-20260725-STORE_01-0028;STORE_01;CASH-05;2026-07-25 21:51:29;SKU-010;1;25000;0;CARD
REC-20260725-STORE_01-0028;STORE_01;CASH-07;2026-07-25 21:51:29;SKU-010;1;25000;1000;CARD
REC-20260725-STORE_01-0029;STORE_01;CASH-01;2026-07-25 18:18:12;SKU-023;1;45000;0;CARD
REC-20260725-STORE_01-0030;STORE_01;CASH-01;2026-07-25 14:53:35;SKU-029;3;5000;1000;CARD
REC-20260725-STORE_01-0030;STORE_01;CASH-03;2026-07-25 14:53:35;SKU-004;4;25000;1000;CARD
REC-20260725-STORE_01-0030;STORE_01;CASH-10;2026-07-25 14:53:35;SKU-007;1;12000;0;CASH
REC-20260725-STORE_01-0030;STORE_01;CASH-04;2026-07-25 14:53:35;SKU-002;4;12000;0;CARD
REC-20260725-STORE_01-0030;STORE_01;CASH-03;2026-07-25 14:53:35;SKU-017;1;12000;0;CARD
REC-20260725-STORE_01-0031;STORE_01;CASH-04;2026-07-25 13:57:57;SKU-016;1;25000;500;CASH
REC-20260725-STORE_01-0031;STORE_01;CASH-08;2026-07-25 13:57:57;SKU-022;2;12000;1000;CARD
REC-20260725-STORE_01-0031;STORE_01;CASH-05;2026-07-25 13:57:57;SKU-001;2;45000;0;CARD
REC-20260725-STORE_01-0031;STORE_01;CASH-02;2026-07-25 13:57:57;SKU-009;3;25000;0;CARD
REC-20260725-STORE_01-0031;STORE_01;CASH-01;2026-07-25 13:57:57;SKU-005;1;5000;1000;CARD
REC-20260725-STORE_01-0032;STORE_01;CASH-08;2026-07-25 9:03:33;SKU-001;2;45000;500;CARD
REC-20260725-STORE_01-0032;STORE_01;CASH-06;2026-07-25 9:03:33;SKU-003;2;45000;0;CASH
REC-20260725-STORE_01-0032;STORE_01;CASH-03;2026-07-25 9:03:33;SKU-001;4;45000;0;CARD
REC-20260725-STORE_01-0033;STORE_01;CASH-03;2026-07-25 13:43:44;SKU-003;2;45000;500;CASH
REC-20260725-STORE_01-0033;STORE_01;CASH-03;2026-07-25 13:43:44;SKU-001;1;45000;500;CARD
REC-20260725-STORE_01-0033;STORE_01;CASH-05;2026-07-25 13:43:44;SKU-001;2;45000;500;CASH
REC-20260725-STORE_01-0033;STORE_01;CASH-10;2026-07-25 13:43:44;SKU-002;3;12000;0;CARD
REC-20260725-STORE_01-0034;STORE_01;CASH-04;2026-07-25 10:36:28;SKU-002;4;12000;1000;CARD
REC-20260725-STORE_01-0034;STORE_01;CASH-09;2026-07-25 10:36:28;SKU-001;1;45000;0;CARD
REC-20260725-STORE_01-0034;STORE_01;CASH-06;2026-07-25 10:36:28;SKU-002;4;12000;0;CARD
REC-20260725-STORE_01-0034;STORE_01;CASH-01;2026-07-25 10:36:28;SKU-002;1;12000;1000;CARD
REC-20260725-STORE_01-0035;STORE_01;CASH-04;2026-07-25 18:15:28;SKU-015;1;5000;0;CASH
REC-20260725-STORE_01-0035;STORE_01;CASH-10;2026-07-25 18:15:28;SKU-026;4;12000;500;CASH
REC-20260725-STORE_01-0035;STORE_01;CASH-09;2026-07-25 18:15:28;SKU-020;1;12000;1000;CASH
REC-20260725-STORE_01-0035;STORE_01;CASH-03;2026-07-25 18:15:28;SKU-001;2;45000;1000;CARD
REC-20260725-STORE_01-0036;STORE_01;CASH-04;2026-07-25 16:21:10;SKU-010;2;25000;0;CARD
REC-20260725-STORE_01-0036;STORE_01;CASH-04;2026-07-25 16:21:10;SKU-045;3;45000;0;CARD
REC-20260725-STORE_01-0036;STORE_01;CASH-08;2026-07-25 16:21:10;SKU-031;2;45000;1000;CARD
REC-20260725-STORE_01-0036;STORE_01;CASH-10;2026-07-25 16:21:10;SKU-001;4;45000;500;CARD
REC-20260725-STORE_01-0037;STORE_01;CASH-05;2026-07-25 17:44:03;SKU-015;4;5000;0;CARD
REC-20260725-STORE_01-0037;STORE_01;CASH-03;2026-07-25 17:44:03;SKU-038;2;12000;500;CARD
REC-20260725-STORE_01-0037;STORE_01;CASH-03;2026-07-25 17:44:03;SKU-020;1;12000;500;CARD
REC-20260725-STORE_01-0037;STORE_01;CASH-06;2026-07-25 17:44:03;SKU-006;4;45000;0;CARD
REC-20260725-STORE_01-0037;STORE_01;CASH-09;2026-07-25 17:44:03;SKU-001;1;45000;0;CASH
REC-20260725-STORE_01-0038;STORE_01;CASH-04;2026-07-25 9:48:31;SKU-017;1;12000;0;CARD
REC-20260725-STORE_01-0038;STORE_01;CASH-10;2026-07-25 9:48:31;SKU-005;4;5000;0;CARD
REC-20260725-STORE_01-0038;STORE_01;CASH-10;2026-07-25 9:48:31;SKU-027;3;5000;0;CARD
REC-20260725-STORE_01-0038;STORE_01;CASH-06;2026-07-25 9:48:31;SKU-002;4;12000;0;CASH
REC-20260725-STORE_01-0038;STORE_01;CASH-06;2026-07-25 9:48:31;SKU-028;2;5000;500;CARD
REC-20260725-STORE_01-0039;STORE_01;CASH-06;2026-07-25 21:45:23;SKU-003;4;45000;1000;CARD
REC-20260725-STORE_01-0040;STORE_01;CASH-07;2026-07-25 15:01:59;SKU-001;3;45000;0;CARD
REC-20260725-STORE_01-0040;STORE_01;CASH-09;2026-07-25 15:01:59;SKU-001;4;45000;0;CARD
REC-20260725-STORE_01-0040;STORE_01;CASH-02;2026-07-25 15:01:59;SKU-019;3;25000;500;CARD
REC-20260725-STORE_01-0040;STORE_01;CASH-01;2026-07-25 15:01:59;SKU-035;4;5000;1000;CARD
REC-20260725-STORE_01-0041;STORE_01;CASH-07;2026-07-25 21:42:52;SKU-048;2;25000;1000;CARD
REC-20260725-STORE_01-0041;STORE_01;CASH-06;2026-07-25 21:42:52;SKU-010;3;25000;1000;CARD
REC-20260725-STORE_01-0041;STORE_01;CASH-02;2026-07-25 21:42:52;SKU-001;1;45000;0;CASH
REC-20260725-STORE_01-0042;STORE_01;CASH-10;2026-07-25 8:31:57;SKU-001;2;45000;0;CARD
REC-20260725-STORE_01-0042;STORE_01;CASH-03;2026-07-25 8:31:57;SKU-037;1;45000;1000;CASH
REC-20260725-STORE_01-0042;STORE_01;CASH-09;2026-07-25 8:31:57;SKU-002;2;12000;1000;CASH
REC-20260725-STORE_01-0042;STORE_01;CASH-01;2026-07-25 8:31:57;SKU-001;1;45000;0;CARD
REC-20260725-STORE_01-0042;STORE_01;CASH-08;2026-07-25 8:31:57;SKU-006;4;45000;500;CARD
REC-20260725-STORE_01-0043;STORE_01;CASH-04;2026-07-25 9:17:51;SKU-046;1;25000;0;CASH
REC-20260725-STORE_01-0044;STORE_01;CASH-03;2026-07-25 16:19:41;SKU-013;4;12000;1000;CASH
REC-20260725-STORE_01-0045;STORE_01;CASH-05;2026-07-25 18:48:05;SKU-003;2;45000;0;CARD
REC-20260725-STORE_01-0046;STORE_01;CASH-01;2026-07-25 19:27:44;SKU-041;4;25000;0;CARD
REC-20260725-STORE_01-0047;STORE_01;CASH-08;2026-07-25 15:39:45;SKU-010;1;25000;1000;CARD
REC-20260725-STORE_01-0047;STORE_01;CASH-07;2026-07-25 15:39:45;SKU-039;1;5000;0;CASH
REC-20260725-STORE_01-0047;STORE_01;CASH-01;2026-07-25 15:39:45;SKU-002;2;12000;0;CARD
REC-20260725-STORE_01-0047;STORE_01;CASH-09;2026-07-25 15:39:45;SKU-015;4;5000;0;CASH
REC-20260725-STORE_01-0047;STORE_01;CASH-07;2026-07-25 15:39:45;SKU-001;1;45000;1000;CARD
REC-20260725-STORE_01-0048;STORE_01;CASH-05;2026-07-25 10:54:59;SKU-004;3;25000;0;CARD
REC-20260725-STORE_01-0048;STORE_01;CASH-10;2026-07-25 10:54:59;SKU-001;1;45000;0;CARD
REC-20260725-STORE_01-0049;STORE_01;CASH-01;2026-07-25 19:30:51;SKU-007;3;12000;0;CASH
REC-20260725-STORE_01-0049;STORE_01;CASH-06;2026-07-25 19:30:51;SKU-027;2;5000;0;CASH
REC-20260725-STORE_01-0049;STORE_01;CASH-02;2026-07-25 19:30:51;SKU-001;2;45000;0;CASH
REC-20260725-STORE_01-0050;STORE_01;CASH-01;2026-07-25 15:51:08;SKU-002;3;12000;0;CARD
REC-20260725-STORE_01-0050;STORE_01;CASH-10;2026-07-25 15:51:08;SKU-026;1;12000;500;CARD
REC-20260725-STORE_01-0050;STORE_01;CASH-06;2026-07-25 15:51:08;SKU-005;4;5000;500;CARD
REC-20260725-STORE_01-0050;STORE_01;CASH-02;2026-07-25 15:51:08;SKU-002;4;12000;0;CARD
REC-20260725-STORE_01-0051;STORE_01;CASH-09;2026-07-25 15:36:07;SKU-002;1;12000;0;CASH
REC-20260725-STORE_01-0051;STORE_01;CASH-03;2026-07-25 15:36:07;SKU-018;4;5000;500;CASH
REC-20260725-STORE_01-0051;STORE_01;CASH-02;2026-07-25 15:36:07;SKU-012;2;45000;0;CASH
REC-20260725-STORE_01-0051;STORE_01;CASH-10;2026-07-25 15:36:07;SKU-030;2;45000;0;CASH
REC-20260725-STORE_01-0051;STORE_01;CASH-06;2026-07-25 15:36:07;SKU-007;2;12000;0;CARD
REC-20260725-STORE_01-0052;STORE_01;CASH-01;2026-07-25 21:19:15;SKU-001;1;45000;0;CASH
REC-20260725-STORE_01-0053;STORE_01;CASH-04;2026-07-25 17:57:02;SKU-001;3;45000;500;CASH
REC-20260725-STORE_01-0053;STORE_01;CASH-06;2026-07-25 17:57:02;SKU-002;4;12000;500;CARD
REC-20260725-STORE_01-0053;STORE_01;CASH-01;2026-07-25 17:57:02;SKU-001;1;45000;0;CARD
REC-20260725-STORE_01-0053;STORE_01;CASH-06;2026-07-25 17:57:02;SKU-001;1;45000;0;CASH
REC-20260725-STORE_01-0053;STORE_01;CASH-06;2026-07-25 17:57:02;SKU-015;2;5000;1000;CARD
REC-20260725-STORE_01-0054;STORE_01;CASH-03;2026-07-25 15:20:10;SKU-002;4;12000;0;CASH
REC-20260725-STORE_01-0054;STORE_01;CASH-02;2026-07-25 15:20:10;SKU-001;3;45000;500;CASH
REC-20260725-STORE_01-0055;STORE_01;CASH-10;2026-07-25 17:09:59;SKU-003;4;45000;0;CARD
REC-20260725-STORE_01-0055;STORE_01;CASH-06;2026-07-25 17:09:59;SKU-001;4;45000;1000;CARD
REC-20260725-STORE_01-0055;STORE_01;CASH-04;2026-07-25 17:09:59;SKU-001;4;45000;0;CARD
REC-20260725-STORE_01-0056;STORE_01;CASH-06;2026-07-25 17:03:17;SKU-004;3;25000;1000;CASH
REC-20260725-STORE_01-0056;STORE_01;CASH-07;2026-07-25 17:03:17;SKU-001;1;45000;1000;CARD
REC-20260725-STORE_01-0056;STORE_01;CASH-05;2026-07-25 17:03:17;SKU-030;4;45000;0;CASH
REC-20260725-STORE_01-0057;STORE_01;CASH-10;2026-07-25 11:00:56;SKU-008;2;12000;500;CASH
REC-20260725-STORE_01-0057;STORE_01;CASH-10;2026-07-25 11:00:56;SKU-024;3;12000;0;CASH
REC-20260725-STORE_01-0057;STORE_01;CASH-08;2026-07-25 11:00:56;SKU-002;3;12000;0;CARD
REC-20260725-STORE_01-0058;STORE_01;CASH-06;2026-07-25 13:27:17;SKU-012;3;45000;0;CARD
REC-20260725-STORE_01-0058;STORE_01;CASH-06;2026-07-25 13:27:17;SKU-005;3;5000;0;CARD
REC-20260725-STORE_01-0058;STORE_01;CASH-10;2026-07-25 13:27:17;SKU-008;3;12000;500;CASH
REC-20260725-STORE_01-0058;STORE_01;CASH-02;2026-07-25 13:27:17;SKU-039;1;5000;500;CASH
REC-20260725-STORE_01-0058;STORE_01;CASH-04;2026-07-25 13:27:17;SKU-036;3;45000;500;CARD
REC-20260725-STORE_01-0059;STORE_01;CASH-01;2026-07-25 16:11:27;SKU-001;2;45000;1000;CARD
REC-20260725-STORE_01-0059;STORE_01;CASH-04;2026-07-25 16:11:27;SKU-001;3;45000;1000;CASH
REC-20260725-STORE_01-0059;STORE_01;CASH-09;2026-07-25 16:11:27;SKU-001;2;45000;0;CARD
REC-20260725-STORE_01-0059;STORE_01;CASH-09;2026-07-25 16:11:27;SKU-007;1;12000;500;CARD
REC-20260725-STORE_01-0060;STORE_01;CASH-08;2026-07-25 17:51:20;SKU-001;4;45000;500;CARD
REC-20260725-STORE_01-0061;STORE_01;CASH-10;2026-07-25 18:44:42;SKU-002;2;12000;0;CASH
REC-20260725-STORE_01-0061;STORE_01;CASH-01;2026-07-25 18:44:42;SKU-008;3;12000;0;CARD
REC-20260725-STORE_01-0061;STORE_01;CASH-04;2026-07-25 18:44:42;SKU-010;1;25000;0;CASH
REC-20260725-STORE_01-0061;STORE_01;CASH-10;2026-07-25 18:44:42;SKU-017;3;12000;0;CASH
REC-20260725-STORE_01-0061;STORE_01;CASH-04;2026-07-25 18:44:42;SKU-022;3;12000;0;CASH
REC-20260725-STORE_01-0062;STORE_01;CASH-09;2026-07-25 9:54:30;SKU-001;2;45000;1000;CARD
REC-20260725-STORE_01-0062;STORE_01;CASH-02;2026-07-25 9:54:30;SKU-003;3;45000;0;CARD
REC-20260725-STORE_01-0062;STORE_01;CASH-05;2026-07-25 9:54:30;SKU-003;4;45000;1000;CARD
REC-20260725-STORE_01-0062;STORE_01;CASH-01;2026-07-25 9:54:30;SKU-001;1;45000;0;CARD
REC-20260725-STORE_01-0063;STORE_01;CASH-09;2026-07-25 20:14:22;SKU-027;3;5000;500;CARD
REC-20260725-STORE_01-0063;STORE_01;CASH-01;2026-07-25 20:14:22;SKU-015;1;5000;0;CASH
REC-20260725-STORE_01-0063;STORE_01;CASH-01;2026-07-25 20:14:22;SKU-010;3;25000;0;CASH
REC-20260725-STORE_01-0064;STORE_01;CASH-07;2026-07-25 18:04:59;SKU-001;1;45000;500;CARD
REC-20260725-STORE_01-0064;STORE_01;CASH-01;2026-07-25 18:04:59;SKU-030;4;45000;0;CARD
REC-20260725-STORE_01-0064;STORE_01;CASH-09;2026-07-25 18:04:59;SKU-001;4;45000;1000;CASH
REC-20260725-STORE_01-0064;STORE_01;CASH-03;2026-07-25 18:04:59;SKU-006;3;45000;0;CARD
REC-20260725-STORE_01-0064;STORE_01;CASH-03;2026-07-25 18:04:59;SKU-049;2;5000;0;CARD
REC-20260725-STORE_01-0065;STORE_01;CASH-06;2026-07-25 10:53:00;SKU-003;1;45000;500;CASH
REC-20260725-STORE_01-0065;STORE_01;CASH-08;2026-07-25 10:53:00;SKU-005;4;5000;500;CASH
REC-20260725-STORE_01-0065;STORE_01;CASH-08;2026-07-25 10:53:00;SKU-001;2;45000;0;CARD
REC-20260725-STORE_01-0066;STORE_01;CASH-06;2026-07-25 17:51:13;SKU-001;1;45000;1000;CARD
REC-20260725-STORE_01-0066;STORE_01;CASH-09;2026-07-25 17:51:13;SKU-002;1;12000;500;CARD
REC-20260725-STORE_01-0066;STORE_01;CASH-09;2026-07-25 17:51:13;SKU-002;4;12000;0;CARD
REC-20260725-STORE_01-0067;STORE_01;CASH-10;2026-07-25 15:50:10;SKU-002;1;12000;0;CARD
REC-20260725-STORE_01-0067;STORE_01;CASH-10;2026-07-25 15:50:10;SKU-003;3;45000;500;CARD
REC-20260725-STORE_01-0067;STORE_01;CASH-05;2026-07-25 15:50:10;SKU-001;2;45000;1000;CARD
REC-20260725-STORE_01-0067;STORE_01;CASH-09;2026-07-25 15:50:10;SKU-001;4;45000;0;CARD
REC-20260725-STORE_01-0067;STORE_01;CASH-10;2026-07-25 15:50:10;SKU-005;2;5000;500;CASH
REC-20260725-STORE_01-0068;STORE_01;CASH-03;2026-07-25 21:18:27;SKU-007;4;12000;500;CASH
REC-20260725-STORE_01-0068;STORE_01;CASH-08;2026-07-25 21:18:27;SKU-006;4;45000;500;CARD
REC-20260725-STORE_01-0069;STORE_01;CASH-01;2026-07-25 10:01:35;SKU-032;2;25000;500;CASH
REC-20260725-STORE_01-0070;STORE_01;CASH-09;2026-07-25 11:11:51;SKU-006;2;45000;1000;CASH
REC-20260725-STORE_01-0070;STORE_01;CASH-02;2026-07-25 11:11:51;SKU-002;4;12000;500;CARD
REC-20260725-STORE_01-0070;STORE_01;CASH-04;2026-07-25 11:11:51;SKU-001;2;45000;0;CARD
REC-20260725-STORE_01-0070;STORE_01;CASH-06;2026-07-25 11:11:51;SKU-003;1;45000;0;CARD
REC-20260725-STORE_01-0071;STORE_01;CASH-05;2026-07-25 17:02:19;SKU-006;2;45000;0;CARD
REC-20260725-STORE_01-0072;STORE_01;CASH-03;2026-07-25 16:38:09;SKU-001;4;45000;0;CASH
REC-20260725-STORE_01-0072;STORE_01;CASH-04;2026-07-25 16:38:09;SKU-004;2;25000;0;CARD
REC-20260725-STORE_01-0073;STORE_01;CASH-10;2026-07-25 11:28:27;SKU-003;3;45000;0;CARD
REC-20260725-STORE_01-0073;STORE_01;CASH-09;2026-07-25 11:28:27;SKU-036;2;45000;500;CARD
REC-20260725-STORE_01-0073;STORE_01;CASH-04;2026-07-25 11:28:27;SKU-013;4;12000;0;CARD
REC-20260725-STORE_01-0073;STORE_01;CASH-07;2026-07-25 11:28:27;SKU-007;4;12000;500;CASH
REC-20260725-STORE_01-0073;STORE_01;CASH-10;2026-07-25 11:28:27;SKU-001;2;45000;0;CARD
REC-20260725-STORE_01-0074;STORE_01;CASH-09;2026-07-25 18:56:50;SKU-001;3;45000;0;CARD
REC-20260725-STORE_01-0074;STORE_01;CASH-03;2026-07-25 18:56:50;SKU-041;3;25000;500;CASH
REC-20260725-STORE_01-0074;STORE_01;CASH-09;2026-07-25 18:56:50;SKU-008;3;12000;0;CARD
REC-20260725-STORE_01-0074;STORE_01;CASH-01;2026-07-25 18:56:50;SKU-002;1;12000;0;CARD
REC-20260725-STORE_01-0074;STORE_01;CASH-10;2026-07-25 18:56:50;SKU-001;1;45000;0;CASH
