receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0033231;ST-009;E-0144;2026-01-10 18:58:37;SKU-00311;1;42200,00;;CASH
R-0033216;ST-009;E-0145;2026-01-10 10:58:08;SKU-00359;1;;0;CARD
R-0033091;ST-005;E-0125;2026-01-10 20:22:15;SKU-00031;1;20300,00;;CARD
R-0033125;ST-006;E-0130;2026-01-10 18:03:08;SKU-00448;1;172400,00;;TRANSFER
R-0033304;ST-011;E-0154;2026-01-10 11:50:30;SKU-00400;1;88700,00;;CASH
R-0033292;ST-011;E-0153;10.01.2026 10:18;SKU-00096;8;68900.00;;CASH
R-0033193;ST-008;E-0139;10.01.2026 18:21;SKU-00029;2;;10;CASH
R-0033031;ST-003;E-0114;2026-01-10 14:49:00;SKU-00413;3;84100,00;5;CARD
R-0033108;ST-005;E-0124;2026-01-10 17:18:51;SKU-00432;1;78300,00;0;CASH
R-0033269;ST-010;E-0149;10.01.2026 13:46;SKU-00355;1;78200,00;;CASH
R-0032960;ST-001;E-0103;2026-01-10 17:51:07;SKU-00123;1;87500,00;;CASH
R-0032959;ST-001;E-0103;10.01.2026 09:38;SKU-00342;2;22000,00;;CARD
R-0033197;ST-008;E-0138;2026-01-10 20:34:05;SKU-00005;1;80800,00;0;CASH
R-0033016;ST-003;E-0114;10.01.2026 16:04;SKU-00495;1;36800,00;;CASH
R-0033243;ST-009;E-0145;10.01.2026 17:26;SKU-00324;2;145400,00;;CARD
R-0033065;ST-004;E-0118;10.01.2026 20:55;SKU-00182;2;39100,00;0;CASH
R-0033179;ST-008;E-0140;10.01.2026 10:18;SKU-00465;8;166300,00;0;CARD
R-0033096;ST-005;E-0125;10.01.2026 17:54;SKU-00003;2;5400,00;;TRANSFER
R-0033147;ST-007;E-0133;10.01.2026 11:13;SKU-00102;3;71000,00;;CASH
R-0033049;ST-004;E-0118;10.01.2026 11:58;SKU-00160;5;142800,00;10;CASH
R-0032947;ST-001;E-0105;10.01.2026 16:52;SKU-00302;3;168100,00;15;TRANSFER
R-0033055;ST-004;E-0118;10.01.2026 10:51;SKU-00466;2;10700,00;15;TRANSFER
R-0033168;ST-007;E-0134;10.01.2026 16:17;SKU-00338;2;90600,00;20;CARD
R-0032969;ST-002;E-0108;2026-01-10 10:06:45;SKU-00320;2;119100,00;0;CASH
R-0033229;ST-009;E-0144;10.01.2026 15:07;SKU-00328;1;102800,00;;CASH
R-0033039;ST-004;E-0118;10.01.2026 10:21;SKU-00422;5;45200,00;;TRANSFER
R-0033066;ST-004;E-0120;10.01.2026 16:31;SKU-00446;1;164600,00;;CASH
R-0033299;ST-011;E-0155;2026-01-10 19:07:52;SKU-00165;1;62100,00;20;CASH
R-0033066;ST-004;E-0120;10.01.2026 16:31;SKU-00255;2;142500,00;5;CASH
R-0033243;ST-009;E-0145;10.01.2026 17:26;SKU-00445;1;37300,00;;CARD
R-0033009;ST-003;E-0115;2026-01-10 11:04:34;SKU-00085;1;128900.00;10;CASH
R-0032984;ST-002;E-0110;10.01.2026 20:58;SKU-00113;2;128000,00;;CARD
R-0033337;ST-012;E-0158;2026-01-10 19:32:51;SKU-00385;2;86400,00;;CASH
R-0033305;ST-011;E-0154;10.01.2026 15:26;SKU-00153;4;146600.00;;CASH
R-0033112;ST-006;E-0128;10.01.2026 10:11;SKU-00422;2;45200,00;10;CASH
R-0032982;ST-002;E-0109;2026-01-10 13:25:31;SKU-00266;2;83800,00;;CASH
R-0033317;ST-012;E-0159;10.01.2026 19:45;SKU-00094;1;68300,00;;CASH
R-0033123;ST-006;E-0128;10.01.2026 16:41;SKU-00107;1;43000,00;0;CASH
R-0033300;ST-011;E-0155;10.01.2026 09:15;SKU-00084;2;91200,00;;CARD
R-0033012;ST-003;E-0113;10.01.2026 16:01;SKU-00286;1;86000,00;0;CASH
R-0033144;ST-006;E-0128;10.01.2026 09:20;SKU-00156;3;119600,00;;TRANSFER
R-0033173;ST-008;E-0140;2026-01-10 15:36:36;SKU-00406;3;10200,00;;CASH
R-0033193;ST-008;E-0139;10.01.2026 18:21;SKU-00175;1;130100,00;0;CASH
R-0033039;ST-004;E-0118;10.01.2026 10:21;SKU-00178;1;;5;TRANSFER
R-0033209;ST-009;E-0144;10.01.2026 19:36;SKU-00322;1;95700,00;0;CASH
R-0033039;ST-004;E-0118;2026-01-10 10:21:14;SKU-00280;3;69100,00;;TRANSFER
R-0033155;ST-007;E-0135;10.01.2026 14:14;SKU-00459;2;55100,00;0;CARD
R-0033153;ST-007;E-0133;10.01.2026 13:10;SKU-00201;1;40200,00;;TRANSFER
R-0033034;ST-004;E-0119;10.01.2026 12:14;SKU-00094;1;68300,00;;CASH
R-0033011;ST-003;E-0115;10.01.2026 20:03;SKU-00358;5;8500,00;;CASH
R-0033252;ST-010;E-0149;2026-01-10 13:49:25;SKU-00214;2;35400,00;0;CASH
R-0033135;ST-006;E-0128;10.01.2026 20:30;SKU-00023;2;;;CASH
R-0032935;ST-001;E-0104;10.01.2026 14:22;SKU-00265;1;94100,00;10;CASH
R-0033086;ST-005;E-0125;2026-01-10 20:54:52;SKU-00041;2;35700,00;0;CASH
R-0033033;ST-004;E-0118;10.01.2026 16:14;SKU-00296;3;35700,00;0;CARD
R-0033096;ST-005;E-0125;10.01.2026 17:54;SKU-00282;1;46240,00;5;TRANSFER
R-0033085;ST-005;E-0125;2026-01-10 10:20:27;SKU-00143;3;27840,00;;CASH
R-0033320;ST-012;E-0159;10.01.2026 14:00;SKU-00448;2;172400,00;20;CASH
R-0033188;ST-008;E-0138;2026-01-10 12:05:28;SKU-00273;5;58600,00;10;CARD
R-0033037;ST-004;E-0120;2026-01-10 13:52:36;SKU-00052;3;39600,00;;CARD
R-0033293;ST-011;E-0153;10.01.2026 10:00;SKU-00485;1;9500,00;;CARD
R-0033258;ST-010;E-0148;10.01.2026 16:20;SKU-00354;1;80300,00;20;CASH
R-0033326;ST-012;E-0160;2026-01-10 10:00:03;SKU-00254;5;118300,00;;CARD
R-0033128;ST-006;E-0129;2026-01-10 09:56:58;SKU-00162;2;144700,00;10;CASH
R-0033294;ST-011;E-0155;10.01.2026 13:22;SKU-00035;1;53500,00;;CARD
R-0033312;ST-012;E-0158;2026-01-10 16:35:34;SKU-00424;1;91800,00;;CARD
R-0033062;ST-004;E-0119;10.01.2026 19:10;SKU-00458;2;124900,00;0;CASH
R-0033034;ST-004;E-0119;10.01.2026 12:14;SKU-00424;1;91800,00;0;CASH
R-0033291;ST-011;E-0153;10.01.2026 18:35;SKU-00007;2;22000,00;10;CARD
R-0033286;ST-011;E-0155;10.01.2026 17:43;SKU-00209;2;15900,00;0;CARD
R-0033094;ST-005;E-0125;10.01.2026 15:54;SKU-00123;1;140000.00;0;CARD
R-0032967;ST-002;E-0108;2026-01-10 13:43:47;SKU-00494;1;54100,00;;CARD
R-0033224;ST-009;E-0145;10.01.2026 12:03;SKU-00179;1;108100,00;;CARD
R-0033030;ST-003;E-0115;2026-01-10 12:31:39;SKU-00022;1;75600,00;0;CARD
R-0033019;ST-003;E-0115;2026-01-10 09:48:56;SKU-00496;1;97800,00;;CARD
R-0033222;ST-009;E-0145;10.01.2026 11:02;SKU-00301;1;103500,00;10;CARD
R-0033112;ST-006;E-0128;10.01.2026 10:11;SKU-00220;2;40000,00;10;CASH
R-0033007;ST-003;E-0114;10.01.2026 11:02; sku-00247 ;3;153800,00;0;CASH
R-0032957;ST-001;E-0103;2026-01-10 19:29:32;SKU-00253;2;38300.00;15;CASH
R-0032936;ST-001;E-0104;10.01.2026 18:09;SKU-00173;2;117900,00;15;CARD
R-0033105;ST-005;E-0125;2026-01-10 10:32:00;SKU-00007;2;22000,00;0;CASH
R-0033061;ST-004;E-0118;10.01.2026 18:47;SKU-00221;3;22800,00;;CASH
R-0033171;ST-008;E-0139;10.01.2026 14:24;SKU-00450;2;105800,00;0;CARD
R-0033121;ST-006;E-0129;2026-01-10 09:11:28;SKU-00435;1;176400,00;;CASH
R-0033205;ST-008;E-0138;10.01.2026 12:13;SKU-00239;2;36800,00;;CASH
R-0033187;ST-008;E-0138;10.01.2026 15:15;SKU-00378;2;44400,00;;CASH
R-0033093;ST-005;E-0123;2026-01-10 11:03:17;SKU-00059;4;12900,00;0;CASH
R-0033012;ST-003;E-0113;2026-01-10 16:01:18;SKU-00320;1;119100,00;;CASH
R-0033159;ST-007;E-0133;2026-01-10 10:42:16;SKU-00191;3;38600,00;10;CASH
R-0033266;ST-010;E-0149;10.01.2026 20:08;SKU-00461;3;142600,00;0;CASH
R-0032940;ST-001;E-0124;10.01.2026 19:02;SKU-00473;1;62200,00;0;CASH
R-0032994;ST-002;E-0109;10.01.2026 18:23;SKU-00470;2;51200,00;5;CASH
R-0033149;ST-007;E-0135;10.01.2026 20:45; sku-00100 ;5;126800,00;;CASH
R-0033067;ST-004;E-0118;2026-01-10 14:58:30;SKU-00039;1;132900,00;;CASH
R-0032978;ST-002;E-0108;10.01.2026 11:38;SKU-00302;1;n/a;0;CASH
R-0032946;ST-001;E-0104;10.01.2026 10:41;SKU-00156;2;119600,00;;CASH
R-0033148;ST-007;E-0134;10.01.2026 12:26;SKU-00411;3;58900,00;;CASH
R-0033315;ST-012;E-0158;2026-01-10 16:31:23;SKU-00478;8;19800,00;;CASH
R-0033248;ST-010;E-0149;10.01.2026 17:48;SKU-00133;2;142100,00;0;CARD
R-0033032;ST-004;E-0120;10.01.2026 10:20;SKU-00194;1;33900,00;;CARD
R-0033112;ST-006;E-0128;10.01.2026 10:11;SKU-00003;1;5400,00;;CASH
R-0033025;ST-003;E-0115;10.01.2026 12:14;SKU-00492;1;60000,00;;CASH
R-0033213;ST-009;E-0145;2026-01-10 15:21:26;SKU-00429;3;45000,00;;CARD
R-0033266;ST-010;E-0149;2026-01-10 20:08:58;SKU-00306;4;45100,00;;CASH
R-0033278;ST-010;E-0148;10.01.2026 14:00;SKU-00050;1;41200.00;0;CARD
R-0033206;ST-009;E-0144;10.01.2026 19:44;SKU-00020;3;-;15;CASH
R-0033333;ST-012;E-0160;10.01.2026 11:35;SKU-00006;8;47800,00;20;CASH
R-0033336;ST-012;E-0159;10.01.2026 10:24;SKU-00352;1;92800,00;5;CASH
R-0033108;ST-005;E-0124;10.01.2026 17:18;SKU-00294;2;27300,00;;CASH
R-0033307;ST-011;E-0155;10.01.2026 19:24;SKU-00301;1;103500,00;;CASH
R-0033129;ST-006;E-0129;2026-01-10 20:06:15;SKU-00369;3;50900,00;;CARD
R-0033022;ST-003;E-0115;10.01.2026 20:19;SKU-00317;2;57400,00;15;CARD
R-0033309;ST-012;E-0158;10.01.2026 11:38;SKU-00230;1;106500,00;;CASH
R-0033084;ST-005;E-0124;10.01.2026 11:34;SKU-00387;2;66700,00;;CASH
R-0033007;ST-003;E-0114;2026-01-10 11:02:44;SKU-00998;4;15800,00;;CASH
R-0032960;ST-001;E-0103;10.01.2026 17:51;SKU-00384;1;29900,00;5;CASH
R-0032991;ST-002;E-0110;10.01.2026 15:00;SKU-00206;2;16700,00;;CARD
R-0033284;ST-011;E-0155;10.01.2026 16:41;SKU-00029;1;11100,00;5;CARD
R-0033232;ST-009;E-0145;2026-01-10 15:22:45;SKU-00246;2;101500,00;15;TRANSFER
R-0032933;ST-001;E-0104;10.01.2026 19:52; sku-00384 ;1;29900,00;0;CASH
R-0033114;ST-006;E-0128;10.01.2026 19:13;SKU-00060;8;33200,00;;CASH
R-0032929;ST-001;E-0104;10.01.2026 12:32;SKU-00025;2;21600,00;0;CASH
R-0033185;ST-008;E-0139;10.01.2026 20:40;SKU-00274;1;88000,00;;CARD
R-0032948;ST-001;E-0105;10.01.2026 09:35;SKU-00343;1;40300,00;0;CARD
R-0033320;ST-012;E-0159;10.01.2026 14:00;SKU-00114;2;74300,00;0;CASH
R-0032935;ST-001;E-0104;2026-01-10 14:22:27;SKU-00362;1;35200,00;;CASH
R-0033224;ST-009;E-0145;10.01.2026 12:03;SKU-00016;8;164600,00;;CARD
R-0032984;ST-002;E-0110;10.01.2026 20:58;SKU-00374;1;28400,00;0;CARD
R-0033269;ST-010;E-0149;10.01.2026 13:46;SKU-00337;1;28600,00;10;CASH
R-0033016;ST-003;E-0114;10.01.2026 16:04;SKU-00424;1;91800,00;;CASH
R-0033120;ST-006;E-0128;10.01.2026 16:36;SKU-00429;1;45000,00;;CARD
R-0032932;ST-001;E-0103;2026-01-10 18:26:10;SKU-00357;2;84800,00;;CARD
R-0033326;ST-012;E-0160;10.01.2026 10:00;SKU-00387;1;66700,00;0;CARD
R-0033160;ST-007;E-0134;10.01.2026 15:06;SKU-00264;1;133800,00;5;CASH
R-0033232;ST-009;E-0129;10.01.2026 15:22;SKU-00398;2;15300,00;5;TRANSFER
R-0033227;ST-009;E-0144;2026-01-10 11:46:35;SKU-00230;1;106500,00;;CARD
R-0033233;ST-009;E-0145;2026-01-10 16:31:59;SKU-00328;1;;0;CASH
R-0032966;ST-002;E-0110;10.01.2026 09:15;SKU-00361;2;33800,00;10;CARD
R-0033313;ST-012;E-0160;10.01.2026 19:32;SKU-00052;3;39600,00;10;CARD
R-0033037;ST-004;E-0120;2026-01-10 13:52:36;SKU-00297;3;46100,00;5;CARD
R-0033296;ST-011;E-0155;2026-01-10 14:12:18;SKU-00099;3;108400,00;10;CARD
R-0033149;ST-007;E-0135;2026-01-10 20:45:12;SKU-00364;1;55000,00;;CASH
R-0033255;ST-010;E-0149;2026-01-10 12:25:02;SKU-00327;1;;0;CARD
R-0032981;ST-002;E-0110;10.01.2026 19:41;SKU-00381;5;6200,00;;CARD
R-0033161;ST-007;E-0135;2026-01-10 09:44:55;SKU-00406;1;10200,00;0;CARD
R-0032980;ST-002;E-0110;2026-01-10 09:44:58;SKU-00028;8;60100,00;0;CARD
R-0033235;ST-009;E-0144;10.01.2026 16:07;SKU-00271;1;82800,00;5;CASH
R-0033096;ST-005;E-0125;10.01.2026 17:54;SKU-00204;2;;0;TRANSFER
R-0033312;ST-012;E-0158;2026-01-10 16:35:34;SKU-00295;2;43800,00;0;CARD
R-0033279;ST-010;E-0149;10.01.2026 14:47;SKU-00392;3;;0;CASH
R-0033101;ST-005;E-0124;2026-01-10 15:37:51;SKU-00086;1;144200,00;5;TRANSFER
R-0033278;ST-010;E-0148;10.01.2026 14:00;SKU-00413;5;84100,00;;CARD
R-0033125;ST-006;E-0130;10.01.2026 18:03;SKU-00026;2;134100,00;0;TRANSFER
R-0033069;ST-004;E-0118;10.01.2026 17:54;SKU-00240;4;52600,00;;CASH
R-0033113;ST-006;E-0128;10.01.2026 17:11;SKU-00146;2;38700,00;5;TRANSFER
R-0033160;ST-007;E-0134;2026-01-10 15:06:45;SKU-00362;4;35200,00;;CASH
R-0033115;ST-006;E-0128;10.01.2026 11:25;SKU-00405;1;77900,00;;CARD
R-0033040;ST-004;E-0119;10.01.2026 19:11;SKU-00086;2;144200,00;;CARD
R-0033172;ST-008;E-0139;10.01.2026 18:36;SKU-00186;1;18600,00;0;CASH
R-0033311;ST-012;E-0160;10.01.2026 13:56; sku-00460 ;2;81800,00;0;CARD
R-0033109;ST-005;E-0125;2026-01-10 16:57:01;SKU-00074;2;20000,00;;CASH
R-0032943;ST-001;E-0104;2026-01-10 11:33:38;SKU-00271;1;82800,00;0;TRANSFER
R-0033288;ST-011;E-0154;10.01.2026 17:27;SKU-00131;2;142400,00;0;CASH
R-0033274;ST-010;E-0148;2026-01-10 19:05:45;SKU-00319;4;102500,00;;CARD
R-0033263;ST-010;E-0148;2026-01-10 18:12:10;SKU-00113;1;128000,00;15;CARD
R-0032983;ST-002;E-0108;10.01.2026 17:28;SKU-00463;4;160100,00;;CASH
R-0033090;ST-005;E-0124;10.01.2026 11:58;SKU-00201;1;40200,00;5;CASH
R-0033135;ST-006;E-0128;10.01.2026 20:30;SKU-00241;2;56500,00;5;CASH
R-0033156;ST-007;E-0134;10.01.2026 16:23;SKU-00075;1;70900,00;;CARD
R-0033093;ST-005;E-0123;2026-01-10 11:03:17;SKU-00408;2;40000,00;0;CASH
R-0033042;ST-004;E-0119;10.01.2026 17:12;SKU-00028;1;60100,00;;TRANSFER
R-0032941;ST-001;E-0103;10.01.2026 10:25;SKU-00184;1;21800,00;5;CARD
R-0033236;ST-009;E-0144;10.01.2026 16:31;SKU-00399;3;51900,00;;CARD
R-0033183;ST-008;E-0139;2026-01-10 14:34:57;SKU-00050;3;41200,00;;CARD
R-0033259;ST-010;E-0148;10.01.2026 16:57;SKU-00226;2;167200,00;5;TRANSFER
R-0033290;ST-011;E-0154;10.01.2026 18:59;SKU-00016;2;164600,00;;CASH
R-0033216;ST-009;E-0145;10.01.2026 10:58;SKU-00322;5;95700,00;5;CARD
R-0033147;ST-007;E-0149;2026-01-10 11:13:54;SKU-00027;1;100600,00;20;CASH
R-0033325;ST-012;E-0160;10.01.2026 16:41;SKU-00373;5;13700,00;20;CARD
R-0033238;ST-009;E-0144;2026-01-10 17:08:07;SKU-00475;4;56900,00;;CARD
R-0033006;ST-003;E-0115;10.01.2026 20:51;SKU-00477;1;28400,00;0;CASH
R-0033278;ST-010;E-0148;10.01.2026 14:00;SKU-00064;1;22200,00;0;CARD
R-0033206;ST-009;E-0144;10.01.2026 19:44;SKU-00435;5;;;CASH
R-0032998;ST-002;E-0109;10.01.2026 16:13;SKU-00355;5;78200,00;;TRANSFER
R-0033176;ST-008;E-0139;10.01.2026 14:09;SKU-00458;4;124900,00;10;CASH
R-0033054;ST-004;E-0120;2026-01-10 20:11:16;SKU-00146;1;38700,00;;CARD
R-0033180;ST-008;E-0139;10.01.2026 17:17;SKU-00180;1;37200,00;;CASH
R-0033041;ST-004;E-0155;2026-01-10 16:34:13;SKU-00013;8;31600,00;;CASH
R-0033168;ST-007;E-0134;10.01.2026 16:17;SKU-00010;3;25500,00;;CARD
R-0033294;ST-011;E-0155;2026-01-10 13:22:57;SKU-00068;1;68500,00;;CARD
R-0033064;ST-004;E-0119;10.01.2026 14:38;SKU-00433;3;84800,00;;CASH
R-0033272;ST-010;E-0150;10.01.2026 09:35;SKU-00204;1;7800,00;10;CASH
R-0033156;ST-007;E-0134;10.01.2026 16:23;SKU-00212;2;36300,00;;CARD
R-0032998;ST-002;E-0109;10.01.2026 16:13;SKU-00244;1;99700,00;;TRANSFER
R-0033233;ST-009;E-0145;2026-01-10 16:31:59;SKU-00285;2;70900,00;0;CASH
R-0033312;ST-012;E-0158;10.01.2026 16:35;SKU-00148;1;84000,00;;CARD
R-0033046;ST-004;E-0120;2026-01-10 10:27:35;SKU-00031;4;20300,00;;CASH
R-0033274;ST-010;E-0148;10.01.2026 19:05;SKU-00172;2;78700,00;;CARD
R-0033195;ST-008;E-0140;10.01.2026 15:09;SKU-00365;2;64200.00;10;CARD
R-0033138;ST-006;E-0129;10.01.2026 17:01;SKU-00274;1;88000,00;10;CARD
R-0033114;ST-006;E-0128;2026-01-10 19:13:16;SKU-00162;1;144700,00;0;CASH
R-0033104;ST-005;E-0124;2026-01-10 13:26:26;SKU-00396;2;31300,00;0;CASH
R-0033178;ST-008;E-0139;10.01.2026 09:26;SKU-00409;2;20700,00;10;CASH
R-0033228;ST-009;E-0145;10.01.2026 09:12;SKU-00076;1;55600,00;5;CASH
R-0033087;ST-005;E-0124;10.01.2026 10:11;SKU-00393;1;13700,00;0;CASH
R-0033049;ST-004;E-0118;10.01.2026 11:58;SKU-00079;4;61300,00;5;CASH
R-0033167;ST-007;E-0133;2026-01-10 14:06:16;SKU-00327;1;21400,00;;CASH
R-0033032;ST-004;E-0120;2026-01-10 10:20:13;SKU-00234;4;59900,00;;CARD
R-0033285;ST-011;E-0155;10.01.2026 15:07;SKU-00112;1;117300,00;;CARD
R-0033205;ST-008;E-0138;10.01.2026 12:13;SKU-00326;3;29200,00;;CASH
R-0033339;ST-012;E-0160;10.01.2026 12:09;SKU-00359;2;17800,00;;CASH
R-0033078;ST-005;E-0124;10.01.2026 15:38;SKU-00008;1;41700,00;;CASH
R-0033136;ST-006;E-0130;10.01.2026 10:57;SKU-00426;1;92100,00;;CASH
R-0033306;ST-011;E-0155;10.01.2026 13:11;SKU-00188;1;23300,00;;CASH
R-0033240;ST-009;E-0145;2026-01-10 18:20:54;SKU-00188;2;23300,00;;CARD
R-0033325;ST-012;E-0160;10.01.2026 16:41;SKU-00271;1;82800,00;0;CARD
R-0033169;ST-007;E-0135;10.01.2026 15:23;SKU-00085;1;128900,00;;CASH
R-0032927;ST-001;E-0103;10.01.2026 15:58;SKU-00188;8;23300,00;;CASH
R-0032933;ST-001;E-0104;10.01.2026 19:52;SKU-00342;2;22000,00;15;CASH
R-0032957;ST-001;E-0103;2026-01-10 19:29:32; sku-00291 ;2;51700.00;0;CASH
R-0033152;ST-007;E-0135;2026-01-10 14:19:21;SKU-00959;1;81800.00;10;CASH
R-0033205;ST-008;E-0138;10.01.2026 12:13;SKU-00059;2;12900,00;;CASH
R-0033071;ST-004;E-0120;2026-01-10 12:20:04;SKU-00451;2;134200,00;5;CARD
R-0033239;ST-009;E-0145;2026-01-10 10:55:09;SKU-00381;2;6200,00;5;CASH
R-0033157;ST-007;E-0135;2026-01-10 09:38:06;SKU-00220;3;40000,00;5;CARD
R-0033203;ST-008;E-0139;2026-01-10 16:26:04;SKU-00431;1;27100,00;5;CASH
R-0033052;ST-004;E-0120;10.01.2026 16:13;SKU-00156;2;119600,00;;CARD
R-0032997;ST-002;E-0109;10.01.2026 13:11;SKU-00271;1;;5;CASH
R-0033124;ST-006;E-0128;10.01.2026 12:35;SKU-00396;1;31300,00;10;CARD
R-0033320;ST-012;E-0159;10.01.2026 14:00;SKU-00006;1;47800,00;;CASH
R-0033284;ST-011;E-0155;10.01.2026 16:41;SKU-00494;2;54100,00;;CARD
R-0033074;ST-005;E-0125;2026-01-10 20:39:36;SKU-00391;2;;;CASH
R-0032969;ST-002;E-0108;10.01.2026 10:06;SKU-00444;5;81200,00;0;CASH
R-0033000;ST-002;E-0109;10.01.2026 14:52;SKU-00411;1;58900,00;10;CASH
R-0033027;ST-003;E-0115;10.01.2026 12:20;SKU-00301;2;103500,00;15;CASH
R-0033140;ST-006;E-0129;2026-01-10 09:02:23;SKU-00132;1;67900,00;20;TRANSFER
R-0033170;ST-007;E-0134;2026-01-10 18:29:03;SKU-00361;1;33800,00;0;CASH
R-0032979;ST-002;E-0109;10.01.2026 17:32;SKU-00234;3;59900,00;;CASH
R-0033183;ST-008;E-0139;10.01.2026 14:34;SKU-00168;8;91300,00;5;CARD
R-0033252;ST-010;E-0149;2026-01-10 13:49:25;SKU-00457;1;159900,00;0;CASH
R-0033312;ST-012;E-0158;2026-01-10 16:35:34;SKU-00038;1;81300,00;;CARD
R-0033241;ST-009;E-0144;2026-01-10 10:22:45;SKU-00403;2;89500,00;;CASH
R-0032986;ST-002;E-0109;10.01.2026 09:23;SKU-00209;1;15900,00;;CARD
R-0033161;ST-007;E-0135;10.01.2026 09:44;SKU-00181;2;16200,00;;CARD
