receipt_no;store_code;cashier_id;sale_datetime_raw;sku;qty_raw;unit_price_raw;discount_raw;payment_type
REC-20260814-STORE_01-0026;STORE_01;CASH-10;2026-08-14 18:52:15;SKU-001;2;45000;0;CASH
REC-20260814-STORE_01-0027;STORE_01;CASH-02;2026-08-14 8:21:17;SKU-001;4;45000;0;CASH
REC-20260814-STORE_01-0027;STORE_01;CASH-02;2026-08-14 8:21:17;SKU-002;4;12000;0;CARD
REC-20260814-STORE_01-0027;STORE_01;CASH-05;2026-08-14 8:21:17;SKU-012;1;45000;0;CARD
REC-20260814-STORE_01-0028;STORE_01;CASH-01;2026-08-14 9:25:01;SKU-001;3;45000;0;CARD
REC-20260814-STORE_01-0028;STORE_01;CASH-07;2026-08-14 9:25:01;SKU-002;3;12000;0;CASH
REC-20260814-STORE_01-0028;STORE_01;CASH-09;2026-08-14 9:25:01;SKU-015;1;5000;0;CARD
REC-20260814-STORE_01-0029;STORE_01;CASH-10;2026-08-14 9:23:50;SKU-001;2;45000;1000;CARD
REC-20260814-STORE_01-0029;STORE_01;CASH-09;2026-08-14 9:23:50;SKU-001;2;45000;500;CASH
REC-20260814-STORE_01-0030;STORE_01;CASH-06;2026-08-14 20:39:41;SKU-047;4;5000;500;CASH
REC-20260814-STORE_01-0030;STORE_01;CASH-09;2026-08-14 20:39:41;SKU-002;1;12000;0;CASH
REC-20260814-STORE_01-0030;STORE_01;CASH-05;2026-08-14 20:39:41;SKU-006;1;45000;0;CARD
REC-20260814-STORE_01-0030;STORE_01;CASH-07;2026-08-14 20:39:41;SKU-005;2;5000;500;CASH
REC-20260814-STORE_01-0030;STORE_01;CASH-06;2026-08-14 20:39:41;SKU-008;4;12000;0;CARD
REC-20260814-STORE_01-0031;STORE_01;CASH-10;2026-08-14 21:54:29;SKU-002;3;12000;500;CARD
REC-20260814-STORE_01-0031;STORE_01;CASH-03;2026-08-14 21:54:29;SKU-007;4;12000;0;CARD
REC-20260814-STORE_01-0031;STORE_01;CASH-08;2026-08-14 21:54:29;SKU-002;2;12000;0;CASH
REC-20260814-STORE_01-0032;STORE_01;CASH-08;2026-08-14 20:15:48;SKU-011;3;5000;0;CARD
REC-20260814-STORE_01-0032;STORE_01;CASH-01;2026-08-14 20:15:48;SKU-023;2;45000;500;CARD
REC-20260814-STORE_01-0032;STORE_01;CASH-03;2026-08-14 20:15:48;SKU-012;2;45000;0;CARD
REC-20260814-STORE_01-0033;STORE_01;CASH-10;2026-08-14 11:36:31;SKU-001;2;45000;500;CARD
REC-20260814-STORE_01-0033;STORE_01;CASH-05;2026-08-14 11:36:31;SKU-001;2;45000;0;CARD
REC-20260814-STORE_01-0033;STORE_01;CASH-07;2026-08-14 11:36:31;SKU-009;1;25000;0;CARD
REC-20260814-STORE_01-0034;STORE_01;CASH-02;2026-08-14 12:31:52;SKU-002;2;12000;500;CARD
REC-20260814-STORE_01-0034;STORE_01;CASH-10;2026-08-14 12:31:52;SKU-025;3;5000;0;CASH
REC-20260814-STORE_01-0034;STORE_01;CASH-02;2026-08-14 12:31:52;SKU-003;3;45000;0;CASH
REC-20260814-STORE_01-0034;STORE_01;CASH-08;2026-08-14 12:31:52;SKU-001;4;45000;1000;CARD
REC-20260814-STORE_01-0035;STORE_01;CASH-10;2026-08-14 20:42:25;SKU-001;4;45000;0;CASH
REC-20260814-STORE_01-0035;STORE_01;CASH-03;2026-08-14 20:42:25;SKU-001;2;45000;0;CARD
REC-20260814-STORE_01-0035;STORE_01;CASH-03;2026-08-14 20:42:25;SKU-004;4;25000;0;CARD
REC-20260814-STORE_01-0035;STORE_01;CASH-01;2026-08-14 20:42:25;SKU-003;1;45000;500;CASH
REC-20260814-STORE_01-0036;STORE_01;CASH-03;2026-08-14 8:46:19;SKU-020;4;12000;1000;CASH
REC-20260814-STORE_01-0036;STORE_01;CASH-03;2026-08-14 8:46:19;SKU-014;4;5000;0;CARD
REC-20260814-STORE_01-0036;STORE_01;CASH-06;2026-08-14 8:46:19;SKU-018;2;5000;0;CARD
REC-20260814-STORE_01-0037;STORE_01;CASH-10;2026-08-14 12:49:32;SKU-048;1;25000;500;CASH
REC-20260814-STORE_01-0037;STORE_01;CASH-09;2026-08-14 12:49:32;SKU-002;3;12000;0;CASH
REC-20260814-STORE_01-0037;STORE_01;CASH-09;2026-08-14 12:49:32;SKU-001;4;45000;1000;CARD
REC-20260814-STORE_01-0038;STORE_01;CASH-03;2026-08-14 11:02:58;SKU-017;2;12000;1000;CARD
REC-20260814-STORE_01-0038;STORE_01;CASH-04;2026-08-14 11:02:58;SKU-020;2;12000;0;CARD
REC-20260814-STORE_01-0039;STORE_01;CASH-04;2026-08-14 15:37:29;SKU-001;2;45000;500;CASH
REC-20260814-STORE_01-0039;STORE_01;CASH-04;2026-08-14 15:37:29;SKU-019;4;25000;0;CASH
REC-20260814-STORE_01-0039;STORE_01;CASH-08;2026-08-14 15:37:29;SKU-027;3;5000;0;CARD
REC-20260814-STORE_01-0040;STORE_01;CASH-10;2026-08-14 14:40:11;SKU-002;3;12000;0;CARD
REC-20260814-STORE_01-0040;STORE_01;CASH-07;2026-08-14 14:40:11;SKU-003;3;45000;0;CARD
REC-20260814-STORE_01-0040;STORE_01;CASH-05;2026-08-14 14:40:11;SKU-023;4;45000;500;CARD
REC-20260814-STORE_01-0041;STORE_01;CASH-04;2026-08-14 21:23:28;SKU-011;4;5000;500;CARD
REC-20260814-STORE_01-0042;STORE_01;CASH-07;2026-08-14 15:52:16;SKU-026;3;12000;1000;CARD
REC-20260814-STORE_01-0042;STORE_01;CASH-04;2026-08-14 15:52:16;SKU-012;2;45000;0;CARD
REC-20260814-STORE_01-0042;STORE_01;CASH-02;2026-08-14 15:52:16;SKU-002;4;12000;0;CASH
REC-20260814-STORE_01-0043;STORE_01;CASH-06;2026-08-14 9:57:10;SKU-028;3;5000;0;CARD
REC-20260814-STORE_01-0043;STORE_01;CASH-08;2026-08-14 9:57:10;SKU-045;3;45000;0;CARD
REC-20260814-STORE_01-0043;STORE_01;CASH-01;2026-08-14 9:57:10;SKU-011;3;5000;0;CASH
REC-20260814-STORE_01-0044;STORE_01;CASH-10;2026-08-14 16:56:28;SKU-012;2;45000;0;CARD
REC-20260814-STORE_01-0044;STORE_01;CASH-04;2026-08-14 16:56:28;SKU-006;2;45000;0;CARD
REC-20260814-STORE_01-0045;STORE_01;CASH-06;2026-08-14 17:21:52;SKU-008;1;12000;1000;CARD
REC-20260814-STORE_01-0045;STORE_01;CASH-08;2026-08-14 17:21:52;SKU-002;3;12000;500;CASH
REC-20260814-STORE_01-0046;STORE_01;CASH-07;2026-08-14 19:43:03;SKU-015;3;5000;0;CARD
REC-20260814-STORE_01-0046;STORE_01;CASH-02;2026-08-14 19:43:03;SKU-021;2;5000;0;CARD
REC-20260814-STORE_01-0047;STORE_01;CASH-08;2026-08-14 16:33:23;SKU-003;3;45000;0;CASH
REC-20260814-STORE_01-0047;STORE_01;CASH-02;2026-08-14 16:33:23;SKU-002;4;12000;0;CARD
REC-20260814-STORE_01-0047;STORE_01;CASH-09;2026-08-14 16:33:23;SKU-029;2;5000;1000;CARD
REC-20260814-STORE_01-0047;STORE_01;CASH-10;2026-08-14 16:33:23;SKU-004;3;25000;0;CARD
REC-20260814-STORE_01-0047;STORE_01;CASH-10;2026-08-14 16:33:23;SKU-009;2;25000;500;CASH
REC-20260814-STORE_01-0048;STORE_01;CASH-10;2026-08-14 17:46:55;SKU-027;1;5000;0;CARD
REC-20260814-STORE_01-0048;STORE_01;CASH-04;2026-08-14 17:46:55;SKU-019;1;25000;0;CARD
REC-20260814-STORE_01-0048;STORE_01;CASH-07;2026-08-14 17:46:55;SKU-002;1;12000;0;CARD
REC-20260814-STORE_01-0048;STORE_01;CASH-08;2026-08-14 17:46:55;SKU-006;2;45000;0;CARD
REC-20260814-STORE_01-0048;STORE_01;CASH-03;2026-08-14 17:46:55;SKU-001;1;45000;0;CARD
REC-20260814-STORE_01-0049;STORE_01;CASH-05;2026-08-14 12:54:03;SKU-001;4;45000;500;CASH
REC-20260814-STORE_01-0050;STORE_01;CASH-08;2026-08-14 10:41:38;SKU-026;4;12000;0;CASH
REC-20260814-STORE_01-0050;STORE_01;CASH-04;2026-08-14 10:41:38;SKU-001;3;45000;0;CASH
REC-20260814-STORE_01-0051;STORE_01;CASH-05;2026-08-14 14:49:19;SKU-002;4;12000;0;CARD
REC-20260814-STORE_01-0051;STORE_01;CASH-04;2026-08-14 14:49:19;SKU-015;2;5000;1000;CARD
REC-20260814-STORE_01-0051;STORE_01;CASH-02;2026-08-14 14:49:19;SKU-022;2;12000;500;CARD
REC-20260814-STORE_01-0052;STORE_01;CASH-07;2026-08-14 19:25:24;SKU-001;2;45000;1000;CASH
REC-20260814-STORE_01-0052;STORE_01;CASH-07;2026-08-14 19:25:24;SKU-001;3;45000;1000;CARD
REC-20260814-STORE_01-0052;STORE_01;CASH-02;2026-08-14 19:25:24;SKU-003;3;45000;0;CARD
REC-20260814-STORE_01-0053;STORE_01;CASH-07;2026-08-14 11:10:03;SKU-007;2;12000;0;CARD
REC-20260814-STORE_01-0053;STORE_01;CASH-07;2026-08-14 11:10:03;SKU-003;3;45000;1000;CARD
REC-20260814-STORE_01-0053;STORE_01;CASH-05;2026-08-14 11:10:03;SKU-030;1;45000;500;CARD
REC-20260814-STORE_01-0054;STORE_01;CASH-07;2026-08-14 20:19:29;SKU-001;2;45000;500;CARD
REC-20260814-STORE_01-0054;STORE_01;CASH-07;2026-08-14 20:19:29;SKU-019;1;25000;0;CARD
REC-20260814-STORE_01-0054;STORE_01;CASH-10;2026-08-14 20:19:29;SKU-025;1;5000;1000;CARD
REC-20260814-STORE_01-0054;STORE_01;CASH-01;2026-08-14 20:19:29;SKU-020;1;12000;0;CASH
REC-20260814-STORE_01-0054;STORE_01;CASH-01;2026-08-14 20:19:29;SKU-001;3;45000;500;CARD
REC-20260814-STORE_01-0055;STORE_01;CASH-10;2026-08-14 21:51:10;SKU-002;1;12000;500;CARD
REC-20260814-STORE_01-0056;STORE_01;CASH-03;2026-08-14 11:33:55;SKU-030;4;45000;0;CASH
REC-20260814-STORE_01-0057;STORE_01;CASH-04;2026-08-14 13:46:41;SKU-001;1;45000;0;CARD
REC-20260814-STORE_01-0057;STORE_01;CASH-10;2026-08-14 13:46:41;SKU-009;3;25000;0;CARD
REC-20260814-STORE_01-0057;STORE_01;CASH-05;2026-08-14 13:46:41;SKU-001;3;45000;0;CARD
REC-20260814-STORE_01-0058;STORE_01;CASH-09;2026-08-14 12:59:01;SKU-013;2;12000;0;CARD
REC-20260814-STORE_01-0059;STORE_01;CASH-02;2026-08-14 14:50:59;SKU-010;1;25000;1000;CARD
REC-20260814-STORE_01-0059;STORE_01;CASH-02;2026-08-14 14:50:59;SKU-006;3;45000;500;CARD
REC-20260814-STORE_01-0060;STORE_01;CASH-06;2026-08-14 13:28:24;SKU-019;2;25000;0;CARD
REC-20260814-STORE_01-0060;STORE_01;CASH-02;2026-08-14 13:28:24;SKU-045;2;45000;1000;CARD
REC-20260814-STORE_01-0060;STORE_01;CASH-04;2026-08-14 13:28:24;SKU-018;3;5000;1000;CASH
REC-20260814-STORE_01-0060;STORE_01;CASH-01;2026-08-14 13:28:24;SKU-031;2;45000;0;CASH
REC-20260814-STORE_01-0060;STORE_01;CASH-08;2026-08-14 13:28:24;SKU-007;3;12000;0;CASH
REC-20260814-STORE_01-0061;STORE_01;CASH-03;2026-08-14 15:49:09;SKU-047;4;5000;0;CARD
REC-20260814-STORE_01-0062;STORE_01;CASH-07;2026-08-14 16:10:42;SKU-001;4;45000;1000;CASH
REC-20260814-STORE_01-0062;STORE_01;CASH-08;2026-08-14 16:10:42;SKU-001;3;45000;0;CARD
REC-20260814-STORE_01-0062;STORE_01;CASH-01;2026-08-14 16:10:42;SKU-003;1;45000;0;CARD
REC-20260814-STORE_01-0062;STORE_01;CASH-06;2026-08-14 16:10:42;SKU-017;2;12000;0;CASH
REC-20260814-STORE_01-0063;STORE_01;CASH-02;2026-08-14 12:35:23;SKU-022;1;12000;500;CARD
REC-20260814-STORE_01-0063;STORE_01;CASH-02;2026-08-14 12:35:23;SKU-005;4;5000;0;CARD
REC-20260814-STORE_01-0063;STORE_01;CASH-04;2026-08-14 12:35:23;SKU-039;4;5000;0;CARD
REC-20260814-STORE_01-0064;STORE_01;CASH-09;2026-08-14 21:31:06;SKU-005;1;5000;0;CARD
REC-20260814-STORE_01-0064;STORE_01;CASH-03;2026-08-14 21:31:06;SKU-002;4;12000;500;CARD
REC-20260814-STORE_01-0065;STORE_01;CASH-01;2026-08-14 18:47:20;SKU-006;4;45000;0;CARD
REC-20260814-STORE_01-0066;STORE_01;CASH-03;2026-08-14 8:42:38;SKU-040;3;25000;0;CARD
REC-20260814-STORE_01-0066;STORE_01;CASH-06;2026-08-14 8:42:38;SKU-002;3;12000;0;CASH
REC-20260814-STORE_01-0067;STORE_01;CASH-02;2026-08-14 18:54:36;SKU-019;2;25000;0;CARD
REC-20260814-STORE_01-0067;STORE_01;CASH-01;2026-08-14 18:54:36;SKU-001;4;45000;500;CARD
REC-20260814-STORE_01-0067;STORE_01;CASH-09;2026-08-14 18:54:36;SKU-024;2;12000;0;CARD
REC-20260814-STORE_01-0068;STORE_01;CASH-07;2026-08-14 18:58:04;SKU-050;1;25000;0;CARD
REC-20260814-STORE_01-0068;STORE_01;CASH-07;2026-08-14 18:58:04;SKU-004;1;25000;0;CARD
REC-20260814-STORE_01-0068;STORE_01;CASH-03;2026-08-14 18:58:04;SKU-044;3;5000;0;CARD
REC-20260814-STORE_01-0069;STORE_01;CASH-10;2026-08-14 10:19:31;SKU-004;1;25000;0;CASH
REC-20260814-STORE_01-0069;STORE_01;CASH-01;2026-08-14 10:19:31;SKU-009;1;25000;1000;CASH
REC-20260814-STORE_01-0070;STORE_01;CASH-10;2026-08-14 9:42:08;SKU-001;1;45000;0;CARD
REC-20260814-STORE_01-0070;STORE_01;CASH-01;2026-08-14 9:42:08;SKU-044;2;5000;0;CASH
REC-20260814-STORE_01-0070;STORE_01;CASH-09;2026-08-14 9:42:08;SKU-001;1;45000;0;CARD
REC-20260814-STORE_01-0070;STORE_01;CASH-03;2026-08-14 9:42:08;SKU-001;2;45000;1000;CARD
REC-20260814-STORE_01-0071;STORE_01;CASH-05;2026-08-14 20:42:06;SKU-014;1;5000;500;CASH
REC-20260814-STORE_01-0071;STORE_01;CASH-06;2026-08-14 20:42:06;SKU-028;1;5000;1000;CARD
REC-20260814-STORE_01-0072;STORE_01;CASH-06;2026-08-14 9:23:39;SKU-002;2;12000;0;CARD
REC-20260814-STORE_01-0072;STORE_01;CASH-06;2026-08-14 9:23:39;SKU-011;4;5000;500;CARD
REC-20260814-STORE_01-0072;STORE_01;CASH-04;2026-08-14 9:23:39;SKU-002;1;12000;0;CARD
REC-20260814-STORE_01-0072;STORE_01;CASH-08;2026-08-14 9:23:39;SKU-024;1;12000;0;CARD
REC-20260814-STORE_01-0073;STORE_01;CASH-02;2026-08-14 21:24:07;SKU-031;4;45000;0;CARD
REC-20260814-STORE_01-0073;STORE_01;CASH-06;2026-08-14 21:24:07;SKU-017;3;12000;1000;CASH
REC-20260814-STORE_01-0073;STORE_01;CASH-06;2026-08-14 21:24:07;SKU-039;4;5000;1000;CASH
REC-20260814-STORE_01-0073;STORE_01;CASH-09;2026-08-14 21:24:07;SKU-001;1;45000;0;CASH
REC-20260814-STORE_01-0074;STORE_01;CASH-02;2026-08-14 15:20:59;SKU-004;3;25000;0;CARD
REC-20260814-STORE_01-0074;STORE_01;CASH-03;2026-08-14 15:20:59;SKU-017;2;12000;0;CARD
REC-20260814-STORE_01-0074;STORE_01;CASH-04;2026-08-14 15:20:59;SKU-020;4;12000;0;CARD
REC-20260814-STORE_01-0074;STORE_01;CASH-01;2026-08-14 15:20:59;SKU-001;1;45000;1000;CASH
REC-20260814-STORE_01-0074;STORE_01;CASH-03;2026-08-14 15:20:59;SKU-008;2;12000;0;CARD
REC-20260814-STORE_01-0075;STORE_01;CASH-06;2026-08-14 19:46:50;SKU-001;3;45000;0;CARD
REC-20260814-STORE_01-0075;STORE_01;CASH-02;2026-08-14 19:46:50;SKU-004;2;25000;500;CARD
REC-20260814-STORE_01-0075;STORE_01;CASH-08;2026-08-14 19:46:50;SKU-015;2;5000;0;CASH
REC-20260814-STORE_01-0076;STORE_01;CASH-10;2026-08-14 9:43:56;SKU-002;3;12000;500;CARD
REC-20260814-STORE_01-0076;STORE_01;CASH-05;2026-08-14 9:43:56;SKU-005;3;5000;1000;CASH
REC-20260814-STORE_01-0077;STORE_01;CASH-10;2026-08-14 20:51:15;SKU-001;2;45000;0;CARD
REC-20260814-STORE_01-0077;STORE_01;CASH-07;2026-08-14 20:51:15;SKU-001;4;45000;0;CARD
REC-20260814-STORE_01-0077;STORE_01;CASH-06;2026-08-14 20:51:15;SKU-002;2;12000;500;CASH
REC-20260814-STORE_01-0078;STORE_01;CASH-02;2026-08-14 8:46:27;SKU-037;4;45000;500;CARD
REC-20260814-STORE_01-0078;STORE_01;CASH-04;2026-08-14 8:46:27;SKU-001;2;45000;0;CARD
REC-20260814-STORE_01-0079;STORE_01;CASH-09;2026-08-14 15:13:15;SKU-001;1;45000;1000;CASH
REC-20260814-STORE_01-0079;STORE_01;CASH-05;2026-08-14 15:13:15;SKU-001;3;45000;0;CARD
REC-20260814-STORE_01-0080;STORE_01;CASH-02;2026-08-14 17:31:03;SKU-001;3;45000;0;CASH
REC-20260814-STORE_01-0080;STORE_01;CASH-07;2026-08-14 17:31:03;SKU-016;3;25000;0;CASH
REC-20260814-STORE_01-0080;STORE_01;CASH-05;2026-08-14 17:31:03;SKU-001;3;45000;1000;CARD
REC-20260814-STORE_01-0080;STORE_01;CASH-09;2026-08-14 17:31:03;SKU-005;4;5000;0;CARD
REC-20260814-STORE_01-0081;STORE_01;CASH-08;2026-08-14 9:58:06;SKU-016;1;25000;1000;CARD
REC-20260814-STORE_01-0081;STORE_01;CASH-03;2026-08-14 9:58:06;SKU-001;1;45000;500;CASH
REC-20260814-STORE_01-0081;STORE_01;CASH-02;2026-08-14 9:58:06;SKU-001;3;45000;1000;CARD
REC-20260814-STORE_01-0081;STORE_01;CASH-07;2026-08-14 9:58:06;SKU-005;4;5000;1000;CARD
REC-20260814-STORE_01-0081;STORE_01;CASH-05;2026-08-14 9:58:06;SKU-001;3;45000;0;CARD
REC-20260814-STORE_01-0082;STORE_01;CASH-01;2026-08-14 17:47:29;SKU-001;3;45000;0;CARD
REC-20260814-STORE_01-0082;STORE_01;CASH-05;2026-08-14 17:47:29;SKU-001;1;45000;0;CARD
REC-20260814-STORE_01-0082;STORE_01;CASH-04;2026-08-14 17:47:29;SKU-016;1;25000;0;CARD
