receipt_no;store_code;cashier_id;sale_datetime;sku;qty;unit_price;discount_pct;payment_type
R-0031789;ST-004;E-0118;06.01.2026 20:23;SKU-00365;2;64200,00;;CASH
R-0031718;ST-002;E-0109;2026-01-06 10:46:47;SKU-00136;1;29700,00;;CASH
R-0031917;ST-009;E-0144;06.01.2026 13:42;SKU-00219;1;40500,00;5;CASH
R-0031944;ST-010;E-0118;06.01.2026 12:31;SKU-00033;4;137400,00;0;TRANSFER
R-0031703;ST-001;E-0104;2026-01-06 15:06:50;SKU-00317;1;57400,00;;TRANSFER
R-0031820;ST-005;E-0125;2026-01-06 14:27:35;SKU-00098;1;68300,00;10;CASH
R-0031765;ST-003;E-0115;2026-01-06 13:48:31;SKU-00099;8;108400,00;10;CARD
R-0031707;ST-001;E-0104;06.01.2026 10:59;SKU-00211;2;22600,00;5;CARD
R-0031772;ST-004;E-0119;2026-01-06 09:08:27;SKU-00449;3;138100,00;0;CASH
R-0031767;ST-004;E-0119;06.01.2026 14:06;SKU-00491;3;84400,00;0;CARD
R-0031979;ST-011;E-0153;2026-01-06 18:55:35;SKU-00020;1;94400,00;;CASH
R-0031851;ST-006;E-0128;06.01.2026 12:51;SKU-00160;1;142800,00;0;TRANSFER
R-0031724;ST-002;E-0108;06.01.2026 10:19;SKU-00338;2;90600,00;5;CARD
R-0031807;ST-005;E-0124;06.01.2026 10:54;SKU-00470;2;51200,00;;TRANSFER
R-0031921;ST-009;E-0145;2026-01-06 16:40:16;SKU-00152;1;74000,00;5;CARD
R-0032015;ST-012;E-0158;06.01.2026 14:54;SKU-00302;2;168100,00;0;CASH
R-0031912;ST-009;E-0144;06.01.2026 16:51;SKU-00335;1;51400,00;15;CARD
R-0031917;ST-009;E-0144;06.01.2026 13:42;SKU-00282;1;28900,00;;CASH
R-0031878;ST-007;E-0134;2026-01-06 14:49:30;SKU-00039;1;132900,00;;CARD
R-0031940;ST-010;E-0150;2026-01-06 11:55:50;SKU-00345;1;68600,00;10;CASH
R-0031786;ST-004;E-0118;06.01.2026 16:56;SKU-00038;8;81300,00;;CASH
R-0031763;ST-003;E-0114;06.01.2026 18:48;SKU-00237;3;101100,00;5;CASH
R-0032001;ST-012;E-0158;06.01.2026 17:44;SKU-00092;4;35600.00;5;CASH
R-0031957;ST-010;E-0149;06.01.2026 16:57;SKU-00437;1;48300,00;;CASH
R-0031849;ST-006;E-0130;2026-01-06 12:07:46;SKU-00428;2;89500,00;;CASH
R-0031784;ST-004;E-0118;06.01.2026 16:44;SKU-00226;4;167200,00;;CARD
R-0031713;ST-002;E-0109;06.01.2026 15:08;SKU-00422;1;45200.00;20;CARD
R-0031709;ST-001;E-0104;2026-01-06 12:05:59;SKU-00429;1;72000,00;5;CARD
R-0031882;ST-007;E-0133;06.01.2026 10:46;SKU-00387;1;106720,00;;CASH
R-0031801;ST-005;E-0123;06.01.2026 16:20;SKU-00255;1;142500,00;0;CASH
R-0031921;ST-009;E-0145;06.01.2026 16:40;SKU-00361;1;33800,00;20;CARD
R-0031802;ST-005;E-0123;06.01.2026 12:50;SKU-00347;1;27500,00;;CARD
R-0031955;ST-010;E-0148;06.01.2026 16:05;SKU-00367;2;11700,00;;CARD
R-0031762;ST-003;E-0114;06.01.2026 15:14;SKU-00424;1;91800,00;0;TRANSFER
R-0031738;ST-002;E-0108;06.01.2026 11:44;SKU-00278;1;7500,00;0;CASH
R-0031919;ST-009;E-0144;06.01.2026 14:33;SKU-00447;1;9800,00;10;CARD
R-0031763;ST-003;E-0114;2026-01-06 18:48:56;SKU-00468;1;79400,00;10;CASH
R-0031935;ST-010;E-0148;06.01.2026 09:36;SKU-00142;3;45300.00;0;CARD
R-0031836;ST-006;E-0130;2026-01-06 12:12:36;SKU-00393;1;13700,00;;CARD
R-0031970;ST-011;E-0155;2026-01-06 19:31:20;SKU-00422;3;45200,00;15;CARD
R-0031866;ST-007;E-0133;06.01.2026 20:17;SKU-00036;1;92900,00;5;CASH
R-0031987;ST-011;E-0154;2026-01-06 13:10:58;SKU-00261;3;26800,00;;TRANSFER
R-0031931;ST-009;E-0144;06.01.2026 14:32;SKU-00427;1;102600,00;;CASH
R-0031837;ST-006;E-0128;06.01.2026 12:52;SKU-00011;2;24500.00;;CARD
R-0031828;ST-006;E-0128;06.01.2026 18:21;SKU-00987;2;28300,00;;CARD
R-0031713;ST-002;E-0109;06.01.2026 15:08;SKU-00246;1;101500,00;;CARD
R-0031958;ST-010;E-0150;2026-01-06 16:08:29;SKU-00134;1;36300,00;;CASH
R-0031847;ST-006;E-0130;06.01.2026 11:06;SKU-00268;8;79800,00;0;CARD
R-0031821;ST-006;E-0129;2026-01-06 18:05:15;SKU-00078;2;107900,00;5;CASH
R-0031987;ST-011;E-0154;2026-01-06 13:10:58;SKU-00338;2;90600,00;10;TRANSFER
R-0031868;ST-007;E-0135;06.01.2026 10:26;SKU-00296;1;35700,00;0;CARD
R-0031983;ST-011;E-0155;06.01.2026 20:12;SKU-00488;1;60900,00;0;CARD
R-0031727;ST-002;E-0109;2026-01-06 16:13:56;SKU-00334;3;30700.00;;CASH
R-0031994;ST-012;E-0160;06.01.2026 14:43;SKU-00187;2;11900,00;10;TRANSFER
R-0031724;ST-002;E-0108;06.01.2026 10:19;SKU-00372;1;17500,00;;CARD
R-0032011;ST-012;E-0159;06.01.2026 15:27;SKU-00142;1;45300,00;15;CASH
R-0031725;ST-002;E-0110;06.01.2026 09:08;SKU-00116;4;28900,00;;CASH
R-0031874;ST-007;E-0134;2026-01-06 16:53:42;SKU-00177;1;99700,00;5;CASH
R-0031944;ST-010;E-0149;2026-01-06 12:31:22;SKU-00317;1;57400,00;0;TRANSFER
R-0031817;ST-005;E-0123;2026-01-06 10:47:31;SKU-00182;2;39100,00;;CASH
R-0031834;ST-006;E-0129;2026-01-06 11:02:20;SKU-00454;1;83500,00;;CASH
R-0031927;ST-009;E-0145;06.01.2026 18:03;SKU-00474;4;56200,00;0;CASH
R-0031790;ST-004;E-0119;06.01.2026 12:41;SKU-00139;1;44400,00;;CARD
R-0031870;ST-007;E-0134;06.01.2026 13:08;SKU-00241;2;56500,00;;CASH
R-0031829;ST-006;E-0128;06.01.2026 19:50;SKU-00079;1;61300.00;;TRANSFER
R-0031864;ST-007;E-0134;2026-01-06 19:41:15;SKU-00055;1;25200,00;0;CASH
R-0031923;ST-009;E-0144;2026-01-06 19:29:09;SKU-00172;1;78700,00;;CASH
R-0031891;ST-008;E-0140;2026-01-06 12:05:39;SKU-00024;1;126200,00;10;CASH
R-0031837;ST-006;E-0128;06.01.2026 12:52;SKU-00002;2;67400.00;5;CARD
R-0031889;ST-008;E-0138;06.01.2026 13:08;SKU-00437;2;48300,00;;CARD
R-0031928;ST-009;E-0144;2026-01-06 19:36:23;SKU-00335;1;51400,00;0;CASH
R-0031756;ST-003;E-0114;06.01.2026 14:19;SKU-00077;2;198080,00;0;CARD
R-0031972;ST-011;E-0155;06.01.2026 19:05;SKU-00450;2;105800,00;;CASH
R-0031918;ST-009;E-0145;06.01.2026 19:42;SKU-00465;4;166300,00;15;CARD
R-0031980;ST-011;E-0153;06.01.2026 15:46;SKU-00447;1;9800,00;5;CASH
R-0031939;ST-010;E-0149;2026-01-06 17:53:36;SKU-00167;1;97900,00;0;CASH
R-0031718;ST-002;E-0109;2026-01-06 10:46:47;SKU-00237;2;101100.00;10;CASH
R-0031914;ST-009;E-0145;06.01.2026 19:12;SKU-00279;1;52200,00;20;CASH
R-0031728;ST-002;E-0109;06.01.2026 19:50;SKU-00050;1;41200,00;15;CARD
R-0031890;ST-008;E-0138;06.01.2026 11:46;SKU-00180;2;37200,00;;CASH
R-0031784;ST-004;E-0118;06.01.2026 16:44;SKU-00488;2;60900.00;;CARD
R-0031722;ST-002;E-0108;06.01.2026 14:26; sku-00265 ;1;94100,00;5;CASH
R-0031698;ST-001;E-0105;06.01.2026 11:39;SKU-00377;1;45600,00;;CASH
R-0031874;ST-007;E-0134;06.01.2026 16:53;SKU-00356;2;76500,00;;CASH
R-0031722;ST-002;E-0108;06.01.2026 14:26;SKU-00209;5;15900,00;5;CASH
R-0031928;ST-009;E-0144;2026-01-06 19:36:23;SKU-00410;8;13800,00;;CASH
R-0031742;ST-003;E-0114;06.01.2026 12:12;SKU-00476;2;9800,00;15;CASH
R-0031751;ST-003;E-0113;2026-01-06 16:57:51;SKU-00044;3;57400,00;15;CARD
R-0031850;ST-006;E-0129;06.01.2026 20:55;SKU-00232;1;;0;CARD
R-0031803;ST-005;E-0124;2026-01-06 13:07:40;SKU-00280;2;69100,00;5;CARD
R-0031870;ST-007;E-0134;06.01.2026 13:08;SKU-00495;3;36800,00;0;CASH
R-0031962;ST-011;E-0155;06.01.2026 10:09;SKU-00489;3;94500,00;5;CASH
R-0032005;ST-012;E-0160;06.01.2026 11:23;SKU-00001;5;18000,00;;CARD
R-0031995;ST-012;E-0158;2026-01-06 16:46:00;SKU-00041;2;35700,00;;CARD
R-0031895;ST-008;E-0140;06.01.2026 19:30;SKU-00310;8;141800,00;;CASH
R-0031844;ST-006;E-0129;2026-01-06 18:35:08;SKU-00012;3;82800,00;5;CARD
R-0031996;ST-012;E-0159;06.01.2026 13:24;SKU-00164;1;65000.00;;CARD
R-0031934;ST-009;E-0144;06.01.2026 12:37;SKU-00263;3;39800,00;10;TRANSFER
R-0031844;ST-006;E-0129;06.01.2026 18:35;SKU-00461;5;142600,00;0;CARD
R-0031945;ST-010;E-0149;2026-01-06 16:45:22;SKU-00433;5;84800,00;;CASH
R-0031723;ST-002;E-0110;06.01.2026 17:42;SKU-00436;2;120400,00;;CARD
R-0031751;ST-003;E-0113;06.01.2026 16:57;SKU-00402;1;79600,00;0;CARD
R-0031982;ST-011;E-0155;06.01.2026 16:06;SKU-00486;1;47900,00;0;CARD
R-0031975;ST-011;E-0154;06.01.2026 20:56;SKU-00353;2;43800,00;0;CASH
R-0031836;ST-006;E-0130;2026-01-06 12:12:36;SKU-00014;2;15100,00;;CARD
R-0031939;ST-010;E-0149;2026-01-06 17:53:36;SKU-00236;1;10800,00;;CASH
R-0031765;ST-003;E-0115;06.01.2026 13:48;SKU-00113;2;128000,00;0;CARD
R-0032007;ST-012;E-0159;06.01.2026 10:47;SKU-00388;4;14300,00;0;CARD
R-0031938;ST-010;E-0148;2026-01-06 20:49:26;SKU-00243;3;176700,00;;CASH
R-0031952;ST-010;E-0150;06.01.2026 11:29;SKU-00471;2;85000,00;0;CASH
R-0031978;ST-011;E-0153;2026-01-06 20:37:31;SKU-00118;2;21300,00;15;CARD
R-0031967;ST-011;E-0153;06.01.2026 12:24;SKU-00243;2;176700,00;;CARD
R-0031798;ST-004;E-0118;06.01.2026 19:02;SKU-00283;1;71900,00;5;CASH
R-0031944;ST-010;E-0149;06.01.2026 12:31;SKU-00434;1;165300,00;15;TRANSFER
R-0031974;ST-011;E-0154;06.01.2026 10:24;SKU-00156;-1;119600,00;5;CASH
R-0031907;ST-008;E-0139;06.01.2026 12:27;SKU-00473;2;62200,00;;CARD
R-0031959;ST-010;E-0149;06.01.2026 09:13;SKU-00386;4;10600,00;5;CARD
R-0031894;ST-008;E-0138;06.01.2026 17:30;SKU-00061;4;71800,00;;CARD
R-0031705;ST-001;E-0104;06.01.2026 16:43;SKU-00107;2;43000,00;;TRANSFER
R-0032013;ST-012;E-0159;06.01.2026 11:45;SKU-00095;2;112700,00;10;CARD
R-0031947;ST-010;E-0149;06.01.2026 19:04;SKU-00002;2;67400,00;;CARD
R-0031985;ST-011;E-0154;06.01.2026 20:07;SKU-00492;1;60000,00;;CARD
R-0031852;ST-006;E-0128;06.01.2026 11:27;SKU-00301;3;103500,00;15;CASH
R-0031943;ST-010;E-0149;06.01.2026 11:30;SKU-00195;1;37000,00;15;CASH
R-0031934;ST-009;E-0144;06.01.2026 12:37;SKU-00227;1;41500,00;;TRANSFER
R-0031814;ST-005;E-0125;2026-01-06 15:16:32;SKU-00029;4;11100,00;0;CARD
R-0031922;ST-009;E-0145;06.01.2026 15:09;SKU-00220;1;40000,00;;CARD
R-0031987;ST-011;E-0154;2026-01-06 13:10:58;SKU-00457;1;159900,00;;TRANSFER
R-0031701;ST-001;E-0105;2026-01-06 12:36:58;SKU-00325;2;179600,00;;CARD
R-0031893;ST-008;E-0140;2026-01-06 16:06:13;SKU-00025;3;21600,00;;CARD
R-0031972;ST-011;E-0155;2026-01-06 19:05:30;SKU-00028;1;60100,00;5;CASH
R-0031961;ST-011;E-0153;2026-01-06 11:35:11;SKU-00352;1;92800,00;0;CARD
R-0031859;ST-007;E-0133;06.01.2026 19:30;SKU-00235;4;16800,00;0;CARD
R-0031953;ST-010;E-0150;06.01.2026 20:41;SKU-00167;1;97900,00;20;CASH
R-0031933;ST-009;E-0145;06.01.2026 12:15;SKU-00384;5;29900,00;0;CASH
R-0031970;ST-011;E-0155;06.01.2026 19:31;SKU-00309;1;25700,00;0;CARD
R-0031828;ST-006;E-0128;06.01.2026 18:21;SKU-00278;1;7500,00;0;CARD
R-0031991;ST-011;E-0154;06.01.2026 11:43; sku-00011 ;5;24500,00;;CASH
R-0031874;ST-007;E-0134;06.01.2026 16:53;SKU-00411;3;58900,00;;CASH
R-0031981;ST-011;E-0154;2026-01-06 14:53:02;SKU-00123;1;87500,00;15;CARD
R-0032014;ST-012;E-0160;06.01.2026 15:42;SKU-00321;3;125800,00;;CARD
R-0031948;ST-010;E-0149;2026-01-06 15:28:46;SKU-00303;1;151000,00;;TRANSFER
R-0031863;ST-007;E-0134;2026-01-06 19:33:46;SKU-00476;2;;5;CARD
R-0031788;ST-004;E-0118;06.01.2026 17:30;SKU-00467;1;63500,00;10;CASH
R-0031882;ST-007;E-0133;06.01.2026 10:46;SKU-00425;2;141760,00;5;CASH
R-0031771;ST-004;E-0118;06.01.2026 15:48;SKU-00359;5;17800,00;5;CASH
R-0031899;ST-008;E-0140;2026-01-06 17:48:18;SKU-00287;1;51100,00;;CASH
R-0031714;ST-002;E-0109;2026-01-06 14:18:42;SKU-00154;1;165900,00;;CARD
R-0031982;ST-011;E-0155;06.01.2026 16:06;SKU-00098;3;68300,00;0;CARD
R-0031936;ST-010;E-0149;2026-01-06 16:34:48;SKU-00307;2;98300,00;10;CASH
R-0031780;ST-004;E-0118;06.01.2026 16:50;SKU-00233;1;123300,00;;CARD
R-0031968;ST-011;E-0154;06.01.2026 11:47;SKU-00163;2;176100,00;;CASH
R-0031829;ST-006;E-0128;2026-01-06 19:50:53;SKU-00210;1;14600.00;;TRANSFER
R-0031988;ST-011;E-0155;06.01.2026 15:50;SKU-00194;4;33900,00;10;CASH
R-0031727;ST-002;E-0109;06.01.2026 16:13;SKU-00417;1;16900.00;;CASH
R-0031697;ST-001;E-0104;06.01.2026 11:29;SKU-00302;2;168100,00;0;CARD
R-0031702;ST-001;E-0103;06.01.2026 12:05;SKU-00015;5;13700,00;;CASH
R-0031991;ST-011;E-0154;06.01.2026 11:43;SKU-00286;1;86000,00;20;CASH
R-0031835;ST-006;E-0129;06.01.2026 20:20;SKU-00158;1;138500,00;10;CASH
R-0031702;ST-001;E-0103;2026-01-06 12:05:40;SKU-00357;1;84800,00;5;CASH
R-0031823;ST-006;E-0128;2026-01-06 11:04:43;SKU-00396;1;31300,00;5;CARD
R-0031982;ST-011;E-0155;06.01.2026 16:06;SKU-00250;1;109000,00;0;CARD
R-0031973;ST-011;E-0153;06.01.2026 16:54;SKU-00483;3;11200,00;5;CARD
R-0031998;ST-012;E-0159;2026-01-06 12:55:48;SKU-00003;1;5400,00;0;CASH
R-0031795;ST-004;E-0119;06.01.2026 16:35;SKU-00407;1;87300,00;0;CARD
R-0031880;ST-007;E-0133;06.01.2026 20:39;SKU-00033;2;137400,00;0;CARD
R-0031805;ST-005;E-0125;06.01.2026 09:29;SKU-00394;2;66800,00;0;CARD
R-0031933;ST-009;E-0145;2026-01-06 12:15:06;SKU-00401;1;48700,00;20;CASH
R-0031753;ST-003;E-0114;2026-01-06 17:46:04;SKU-00014;4;15100,00;10;TRANSFER
R-0031950;ST-010;E-0148;06.01.2026 09:51;SKU-00371;1;87800,00;5;CASH
R-0031736;ST-002;E-0108;06.01.2026 10:31;SKU-00353;1;43800,00;;CASH
R-0031872;ST-007;E-0134;2026-01-06 13:26:14;SKU-00460;3;81800,00;0;CARD
R-0031819;ST-005;E-0125;2026-01-06 12:42:59;SKU-00427;1;102600,00;;CASH
R-0031884;ST-008;E-0140;06.01.2026 14:02;SKU-00486;8;47900.00;;CASH
R-0031810;ST-005;E-0125;06.01.2026 16:57;SKU-00346;5;n/a;;CASH
R-0031978;ST-011;E-0153;2026-01-06 20:37:31;SKU-00449;1;138100,00;;CARD
R-0031855;ST-007;E-0134;06.01.2026 09:43;SKU-00194;1;33900,00;0;CARD
R-0031703;ST-001;E-0104;2026-01-06 15:06:50;SKU-00270;1;20600,00;;TRANSFER
R-0031721;ST-002;E-0108;2026-01-06 19:12:44;SKU-00415;1;;;TRANSFER
R-0031752;ST-003;E-0115;06.01.2026 15:12;SKU-00111;1;57700,00;;CARD
R-0031942;ST-010;E-0149;2026-01-06 19:08:55;SKU-00182;2;39100,00;0;CASH
R-0031837;ST-006;E-0128;2026-01-06 12:52:16;SKU-00361;2;33800,00;;CARD
R-0031922;ST-009;E-0145;2026-01-06 15:09:54;SKU-00180;5;37200.00;10;CARD
R-0031938;ST-010;E-0148;06.01.2026 20:49;SKU-00074;2;20000.00;10;CASH
R-0031864;ST-007;E-0134;06.01.2026 19:41;SKU-00499;3;43700,00;;CASH
R-0031695;ST-001;E-0105;2026-01-06 18:33:59;SKU-00379;4;10200,00;;CARD
R-0031918;ST-009;E-0145;06.01.2026 19:42;SKU-00025;1;21600,00;;CARD
R-0031921;ST-009;E-0145;2026-01-06 16:40:16;SKU-00149;1;139680,00;10;CARD
R-0031963;ST-011;E-0154;06.01.2026 10:59;SKU-00101;2;59300,00;;CARD
R-0031799;ST-005;E-0123;06.01.2026 11:43;SKU-00049;1;30700,00;;CARD
R-0031759;ST-003;E-0113;06.01.2026 10:05;SKU-00375;4;61300,00;;CARD
R-0032012;ST-012;E-0160;06.01.2026 16:18;SKU-00388;2;14300,00;;TRANSFER
R-0031847;ST-006;E-0130;06.01.2026 11:06;SKU-00481;2;85800,00;;CARD
R-0031720;ST-002;E-0108;2026-01-06 15:50:42;SKU-00431;2;27100,00;5;CARD
R-0031978;ST-011;E-0153;06.01.2026 20:37;SKU-00416;2;35600,00;;CARD
R-0031772;ST-004;E-0119;2026-01-06 09:08:27;SKU-00330;4;55100,00;;CASH
R-0031790;ST-004;E-0119;2026-01-06 12:41:50;SKU-00115;1;115100,00;5;CARD
R-0031768;ST-004;E-0119;2026-01-06 09:10:42;SKU-00061;3;71800,00;;CASH
R-0031779;ST-004;E-0118;06.01.2026 20:11;SKU-00262;1;32800,00;;CASH
R-0031997;ST-012;E-0158;2026-01-06 16:39:36;SKU-00280;1;69100,00;;CASH
R-0031988;ST-011;E-0155;06.01.2026 15:50;SKU-00081;1;86300,00;;CASH
R-0031746;ST-003;E-0114;2026-01-06 20:51:37;SKU-00286;3;86000.00;;CASH
R-0031868;ST-007;E-0135;06.01.2026 10:26;SKU-00395;2;57400,00;0;CARD
R-0031883;ST-007;E-0134;2026-01-06 12:06:08;SKU-00033;3;137400,00;;CARD
R-0031937;ST-010;E-0150;06.01.2026 11:02;SKU-00494;2;54100,00;0;CARD
R-0031813;ST-005;E-0125;06.01.2026 11:31;SKU-00087;1;90700,00;;CASH
R-0031806;ST-005;E-0124;06.01.2026 19:21;SKU-00144;3;47800,00;;CARD
R-0031809;ST-005;E-0125;06.01.2026 10:13;SKU-00147;2;75400,00;15;CASH
R-0031977;ST-011;E-0153;2026-01-06 18:32:58;SKU-00097;1;38400,00;;CASH
R-0031888;ST-008;E-0140;2026-01-06 11:05:29;SKU-00491;1;135040,00;;CASH
R-0031862;ST-007;E-0133;2026-01-06 19:02:44;SKU-00375;1;61300,00;20;CASH
R-0031806;ST-005;E-0124;06.01.2026 19:21;SKU-00041;4;35700,00;5;CARD
R-0031702;ST-001;E-0103;2026-01-06 12:05:40;SKU-00201;3;;;CASH
R-0031781;ST-004;E-0118;06.01.2026 11:41;SKU-00442;1;131000,00;10;CASH
R-0031768;ST-004;E-0119;2026-01-06 09:10:42;SKU-00430;5;177700,00;10;CASH
R-0031823;ST-092;E-0128;06.01.2026 11:04;SKU-00203;1;39500,00;;CARD
R-0031961;ST-011;E-0153;06.01.2026 11:35;SKU-00407;2;139680,00;;CARD
R-0031838;ST-006;E-0130;06.01.2026 15:09;SKU-00323;1;129500,00;;TRANSFER
R-0031764;ST-003;E-0113;06.01.2026 10:40;SKU-00112;4;117300,00;;TRANSFER
R-0031723;ST-002;E-0110;2026-01-06 17:42:31;SKU-00423;2;118800,00;160;CARD
R-0031991;ST-011;E-0154;06.01.2026 11:43;SKU-00173;2;117900,00;10;CASH
R-0031946;ST-010;E-0148;06.01.2026 12:13;SKU-00471;2;85000,00;;CASH
R-0031870;ST-007;E-0134;06.01.2026 13:08;SKU-00251;2;132500,00;;CASH
R-0031965;ST-011;E-0154;06.01.2026 16:57;SKU-00282;4;28900.00;;CARD
R-0031943;ST-010;E-0149;2026-01-06 11:30:42;SKU-00018;4;126400,00;;CASH
R-0031735;ST-002;E-0109;2026-01-06 13:42:04;SKU-00059;3;20640,00;5;CASH
R-0031860;ST-007;E-0133;06.01.2026 18:05;SKU-00205;1;24000,00;10;CARD
R-0031969;ST-011;E-0153;06.01.2026 15:11;SKU-00329;2;15000,00;;CASH
R-0031804;ST-005;E-0123;2026-01-06 20:47:45;SKU-00417;5;16900,00;20;CASH
R-0031850;ST-006;E-0129;2026-01-06 20:55:28;SKU-00187;5;11900,00;;CARD
R-0031904;ST-008;E-0139;06.01.2026 14:44;SKU-00178;1;59900,00;0;CASH
R-0031987;ST-011;E-0154;06.01.2026 13:10;SKU-00028;1;60100,00;5;TRANSFER
R-0031873;ST-007;E-0135;06.01.2026 10:53;SKU-00160;8;142800,00;;CARD
R-0031926;ST-009;E-0144;06.01.2026 13:15;SKU-00052;1;39600,00;0;CARD
R-0031864;ST-007;E-0134;06.01.2026 19:41;SKU-00159;5;25600,00;;CASH
R-0031730;ST-002;E-0109;2026-01-06 20:28:37;SKU-00146;1;38700,00;;CASH
R-0032000;ST-012;E-0159;06.01.2026 14:55;SKU-00298;1;94200,00;;TRANSFER
R-0031911;ST-009;E-0144;06.01.2026 20:33;SKU-00329;2;15000,00;15;CARD
R-0031720;ST-002;E-0108;2026-01-06 15:50:42;SKU-00324;3;145400,00;5;CARD
R-0031993;ST-012;E-0159;06.01.2026 16:33; sku-00425 ;2;88600,00;10;TRANSFER
R-0031987;ST-011;E-0154;06.01.2026 13:10;SKU-00164;1;65000,00;;TRANSFER
R-0031902;ST-008;E-0139;06.01.2026 12:43;SKU-00452;1;16200,00;0;CARD
R-0031820;ST-005;E-0125;06.01.2026 14:27;SKU-00467;1;63500,00;0;CASH
R-0031883;ST-007;E-0134;2026-01-06 12:06:08;SKU-00051;2;6500,00;;CARD
R-0031848;ST-006;E-0129;2026-01-06 11:29:16;SKU-00473;2;62200.00;;CARD
R-0031748;ST-003;E-0114;06.01.2026 19:04;SKU-00304;3;130300,00;;CASH
R-0031919;ST-009;E-0144;2026-01-06 14:33:33;SKU-00010;2;25500,00;10;CARD
R-0031981;ST-011;E-0154;06.01.2026 14:53;SKU-00495;4;36800,00;;CARD
