receipt_no;store_code;cashier_id;sale_datetime_raw;sku;qty_raw;unit_price_raw;discount_raw;payment_type
REC-20260729-STORE_01-0016;STORE_01;CASH-03;2026-07-29 12:46:19;SKU-015;4;5000;0;CARD
REC-20260729-STORE_01-0016;STORE_01;CASH-10;2026-07-29 12:46:19;SKU-019;2;25000;1000;CARD
REC-20260729-STORE_01-0017;STORE_01;CASH-07;2026-07-29 18:07:03;SKU-002;1;12000;0;CARD
REC-20260729-STORE_01-0018;STORE_01;CASH-07;2026-07-29 11:38:40;SKU-003;2;45000;500;CASH
REC-20260729-STORE_01-0018;STORE_01;CASH-07;2026-07-29 11:38:40;SKU-001;3;45000;0;CARD
REC-20260729-STORE_01-0018;STORE_01;CASH-10;2026-07-29 11:38:40;SKU-024;3;12000;500;CARD
REC-20260729-STORE_01-0018;STORE_01;CASH-04;2026-07-29 11:38:40;SKU-003;4;45000;0;CARD
REC-20260729-STORE_01-0019;STORE_01;CASH-09;2026-07-29 8:52:26;SKU-001;3;45000;0;CARD
REC-20260729-STORE_01-0020;STORE_01;CASH-09;2026-07-29 20:50:44;SKU-016;4;25000;0;CARD
REC-20260729-STORE_01-0021;STORE_01;CASH-02;2026-07-29 10:10:40;SKU-041;2;25000;0;CARD
REC-20260729-STORE_01-0022;STORE_01;CASH-05;2026-07-29 11:37:40;SKU-014;3;5000;0;CASH
REC-20260729-STORE_01-0022;STORE_01;CASH-10;2026-07-29 11:37:40;SKU-047;3;5000;0;CASH
REC-20260729-STORE_01-0022;STORE_01;CASH-02;2026-07-29 11:37:40;SKU-001;1;45000;0;CASH
REC-20260729-STORE_01-0022;STORE_01;CASH-03;2026-07-29 11:37:40;SKU-029;3;5000;1000;CARD
REC-20260729-STORE_01-0023;STORE_01;CASH-05;2026-07-29 17:14:24;SKU-025;1;5000;0;CARD
REC-20260729-STORE_01-0023;STORE_01;CASH-10;2026-07-29 17:14:24;SKU-001;3;45000;0;CARD
REC-20260729-STORE_01-0023;STORE_01;CASH-03;2026-07-29 17:14:24;SKU-002;4;12000;0;CASH
REC-20260729-STORE_01-0024;STORE_01;CASH-07;2026-07-29 19:22:48;SKU-004;4;25000;1000;CARD
REC-20260729-STORE_01-0024;STORE_01;CASH-09;2026-07-29 19:22:48;SKU-001;2;45000;500;CARD
REC-20260729-STORE_01-0024;STORE_01;CASH-07;2026-07-29 19:22:48;SKU-001;3;45000;500;CARD
REC-20260729-STORE_01-0024;STORE_01;CASH-08;2026-07-29 19:22:48;SKU-013;4;12000;0;CARD
REC-20260729-STORE_01-0024;STORE_01;CASH-09;2026-07-29 19:22:48;SKU-003;1;45000;0;CARD
REC-20260729-STORE_01-0025;STORE_01;CASH-03;2026-07-29 16:30:16;SKU-001;3;45000;500;CARD
REC-20260729-STORE_01-0025;STORE_01;CASH-03;2026-07-29 16:30:16;SKU-008;4;12000;0;CASH
REC-20260729-STORE_01-0025;STORE_01;CASH-09;2026-07-29 16:30:16;SKU-002;4;12000;500;CASH
REC-20260729-STORE_01-0025;STORE_01;CASH-09;2026-07-29 16:30:16;SKU-001;4;45000;0;CARD
REC-20260729-STORE_01-0026;STORE_01;CASH-09;2026-07-29 10:29:20;SKU-003;1;45000;0;CARD
REC-20260729-STORE_01-0026;STORE_01;CASH-08;2026-07-29 10:29:20;SKU-012;3;45000;500;CASH
REC-20260729-STORE_01-0027;STORE_01;CASH-03;2026-07-29 17:26:01;SKU-028;3;5000;0;CARD
REC-20260729-STORE_01-0028;STORE_01;CASH-08;2026-07-29 16:15:34;SKU-013;1;12000;0;CARD
REC-20260729-STORE_01-0028;STORE_01;CASH-07;2026-07-29 16:15:34;SKU-001;2;45000;1000;CARD
REC-20260729-STORE_01-0028;STORE_01;CASH-04;2026-07-29 16:15:34;SKU-002;3;12000;500;CASH
REC-20260729-STORE_01-0028;STORE_01;CASH-08;2026-07-29 16:15:34;SKU-001;2;45000;0;CASH
REC-20260729-STORE_01-0029;STORE_01;CASH-03;2026-07-29 17:41:42;SKU-004;2;25000;0;CARD
REC-20260729-STORE_01-0029;STORE_01;CASH-04;2026-07-29 17:41:42;SKU-001;1;45000;0;CASH
REC-20260729-STORE_01-0029;STORE_01;CASH-09;2026-07-29 17:41:42;SKU-006;2;45000;0;CARD
REC-20260729-STORE_01-0030;STORE_01;CASH-04;2026-07-29 14:15:32;SKU-007;1;12000;0;CASH
REC-20260729-STORE_01-0030;STORE_01;CASH-01;2026-07-29 14:15:32;SKU-003;1;45000;0;CASH
REC-20260729-STORE_01-0030;STORE_01;CASH-03;2026-07-29 14:15:32;SKU-001;2;45000;0;CARD
REC-20260729-STORE_01-0031;STORE_01;CASH-05;2026-07-29 9:40:31;SKU-019;3;25000;0;CASH
REC-20260729-STORE_01-0031;STORE_01;CASH-09;2026-07-29 9:40:31;SKU-006;4;45000;1000;CARD
REC-20260729-STORE_01-0032;STORE_01;CASH-10;2026-07-29 18:27:58;SKU-007;2;12000;0;CARD
REC-20260729-STORE_01-0032;STORE_01;CASH-09;2026-07-29 18:27:58;SKU-001;4;45000;1000;CARD
REC-20260729-STORE_01-0032;STORE_01;CASH-03;2026-07-29 18:27:58;SKU-002;3;12000;500;CASH
REC-20260729-STORE_01-0033;STORE_01;CASH-03;2026-07-29 20:17:50;SKU-024;2;12000;500;CASH
REC-20260729-STORE_01-0033;STORE_01;CASH-01;2026-07-29 20:17:50;SKU-022;4;12000;0;CARD
REC-20260729-STORE_01-0033;STORE_01;CASH-08;2026-07-29 20:17:50;SKU-014;4;5000;0;CARD
REC-20260729-STORE_01-0033;STORE_01;CASH-05;2026-07-29 20:17:50;SKU-002;3;12000;0;CASH
REC-20260729-STORE_01-0033;STORE_01;CASH-03;2026-07-29 20:17:50;SKU-009;3;25000;0;CARD
REC-20260729-STORE_01-0034;STORE_01;CASH-06;2026-07-29 18:23:13;SKU-004;4;25000;0;CARD
REC-20260729-STORE_01-0034;STORE_01;CASH-06;2026-07-29 18:23:13;SKU-047;3;5000;1000;CARD
REC-20260729-STORE_01-0035;STORE_01;CASH-06;2026-07-29 20:55:30;SKU-015;4;5000;0;CARD
REC-20260729-STORE_01-0035;STORE_01;CASH-05;2026-07-29 20:55:30;SKU-001;4;45000;500;CASH
REC-20260729-STORE_01-0035;STORE_01;CASH-04;2026-07-29 20:55:30;SKU-021;2;5000;0;CARD
REC-20260729-STORE_01-0036;STORE_01;CASH-10;2026-07-29 9:02:24;SKU-016;1;25000;0;CASH
REC-20260729-STORE_01-0036;STORE_01;CASH-06;2026-07-29 9:02:24;SKU-005;4;5000;1000;CARD
REC-20260729-STORE_01-0036;STORE_01;CASH-08;2026-07-29 9:02:24;SKU-001;4;45000;1000;CARD
REC-20260729-STORE_01-0036;STORE_01;CASH-03;2026-07-29 9:02:24;SKU-024;2;12000;0;CARD
REC-20260729-STORE_01-0037;STORE_01;CASH-03;2026-07-29 8:08:57;SKU-001;2;45000;0;CARD
REC-20260729-STORE_01-0037;STORE_01;CASH-03;2026-07-29 8:08:57;SKU-002;3;12000;0;CARD
REC-20260729-STORE_01-0037;STORE_01;CASH-06;2026-07-29 8:08:57;SKU-042;1;5000;0;CASH
REC-20260729-STORE_01-0037;STORE_01;CASH-02;2026-07-29 8:08:57;SKU-002;1;12000;0;CARD
REC-20260729-STORE_01-0038;STORE_01;CASH-04;2026-07-29 21:49:55;SKU-001;2;45000;1000;CARD
REC-20260729-STORE_01-0038;STORE_01;CASH-04;2026-07-29 21:49:55;SKU-038;3;12000;0;CASH
REC-20260729-STORE_01-0038;STORE_01;CASH-04;2026-07-29 21:49:55;SKU-001;3;45000;0;CARD
REC-20260729-STORE_01-0038;STORE_01;CASH-01;2026-07-29 21:49:55;SKU-002;4;12000;0;CASH
REC-20260729-STORE_01-0039;STORE_01;CASH-02;2026-07-29 9:41:14;SKU-001;2;45000;0;CASH
REC-20260729-STORE_01-0039;STORE_01;CASH-09;2026-07-29 9:41:14;SKU-001;1;45000;0;CASH
REC-20260729-STORE_01-0040;STORE_01;CASH-04;2026-07-29 20:27:49;SKU-008;4;12000;0;CARD
REC-20260729-STORE_01-0040;STORE_01;CASH-03;2026-07-29 20:27:49;SKU-001;2;45000;0;CARD
REC-20260729-STORE_01-0040;STORE_01;CASH-01;2026-07-29 20:27:49;SKU-004;4;25000;500;CASH
REC-20260729-STORE_01-0041;STORE_01;CASH-08;2026-07-29 20:27:30;SKU-001;2;45000;0;CARD
REC-20260729-STORE_01-0041;STORE_01;CASH-01;2026-07-29 20:27:30;SKU-002;1;12000;0;CARD
REC-20260729-STORE_01-0041;STORE_01;CASH-01;2026-07-29 20:27:30;SKU-019;1;25000;0;CARD
REC-20260729-STORE_01-0041;STORE_01;CASH-07;2026-07-29 20:27:30;SKU-014;1;5000;0;CARD
REC-20260729-STORE_01-0042;STORE_01;CASH-04;2026-07-29 13:22:58;SKU-005;3;5000;1000;CARD
REC-20260729-STORE_01-0042;STORE_01;CASH-02;2026-07-29 13:22:58;SKU-008;1;12000;500;CASH
REC-20260729-STORE_01-0042;STORE_01;CASH-10;2026-07-29 13:22:58;SKU-017;2;12000;0;CARD
REC-20260729-STORE_01-0042;STORE_01;CASH-10;2026-07-29 13:22:58;SKU-024;2;12000;0;CARD
REC-20260729-STORE_01-0042;STORE_01;CASH-09;2026-07-29 13:22:58;SKU-045;4;45000;500;CARD
REC-20260729-STORE_01-0043;STORE_01;CASH-05;2026-07-29 10:00:27;SKU-011;1;5000;0;CARD
REC-20260729-STORE_01-0043;STORE_01;CASH-01;2026-07-29 10:00:27;SKU-002;4;12000;1000;CASH
REC-20260729-STORE_01-0043;STORE_01;CASH-02;2026-07-29 10:00:27;SKU-002;1;12000;1000;CASH
REC-20260729-STORE_01-0043;STORE_01;CASH-03;2026-07-29 10:00:27;SKU-010;3;25000;0;CARD
REC-20260729-STORE_01-0043;STORE_01;CASH-02;2026-07-29 10:00:27;SKU-003;4;45000;0;CARD
REC-20260729-STORE_01-0044;STORE_01;CASH-02;2026-07-29 19:51:57;SKU-013;4;12000;500;CASH
REC-20260729-STORE_01-0044;STORE_01;CASH-07;2026-07-29 19:51:57;SKU-012;4;45000;1000;CARD
REC-20260729-STORE_01-0045;STORE_01;CASH-04;2026-07-29 9:02:32;SKU-016;1;25000;0;CARD
REC-20260729-STORE_01-0045;STORE_01;CASH-03;2026-07-29 9:02:32;SKU-009;4;25000;0;CARD
REC-20260729-STORE_01-0045;STORE_01;CASH-03;2026-07-29 9:02:32;SKU-007;1;12000;0;CARD
REC-20260729-STORE_01-0045;STORE_01;CASH-01;2026-07-29 9:02:32;SKU-001;2;45000;0;CASH
REC-20260729-STORE_01-0046;STORE_01;CASH-03;2026-07-29 15:18:14;SKU-001;2;45000;0;CASH
REC-20260729-STORE_01-0046;STORE_01;CASH-06;2026-07-29 15:18:14;SKU-003;3;45000;1000;CARD
REC-20260729-STORE_01-0046;STORE_01;CASH-01;2026-07-29 15:18:14;SKU-046;4;25000;0;CARD
REC-20260729-STORE_01-0046;STORE_01;CASH-07;2026-07-29 15:18:14;SKU-023;3;45000;0;CASH
REC-20260729-STORE_01-0047;STORE_01;CASH-09;2026-07-29 13:47:36;SKU-019;4;25000;0;CASH
REC-20260729-STORE_01-0047;STORE_01;CASH-02;2026-07-29 13:47:36;SKU-047;1;5000;0;CASH
REC-20260729-STORE_01-0047;STORE_01;CASH-02;2026-07-29 13:47:36;SKU-002;4;12000;0;CASH
REC-20260729-STORE_01-0047;STORE_01;CASH-03;2026-07-29 13:47:36;SKU-006;3;45000;500;CARD
REC-20260729-STORE_01-0048;STORE_01;CASH-06;2026-07-29 15:59:30;SKU-003;1;45000;0;CARD
REC-20260729-STORE_01-0048;STORE_01;CASH-03;2026-07-29 15:59:30;SKU-007;3;12000;0;CASH
REC-20260729-STORE_01-0049;STORE_01;CASH-05;2026-07-29 16:15:52;SKU-044;4;5000;0;CASH
REC-20260729-STORE_01-0049;STORE_01;CASH-06;2026-07-29 16:15:52;SKU-011;3;5000;0;CASH
REC-20260729-STORE_01-0050;STORE_01;CASH-02;2026-07-29 13:24:26;SKU-002;1;12000;0;CARD
REC-20260729-STORE_01-0051;STORE_01;CASH-06;2026-07-29 19:35:24;SKU-001;2;45000;1000;CARD
REC-20260729-STORE_01-0051;STORE_01;CASH-06;2026-07-29 19:35:24;SKU-004;2;25000;500;CARD
REC-20260729-STORE_01-0051;STORE_01;CASH-04;2026-07-29 19:35:24;SKU-013;3;12000;0;CARD
REC-20260729-STORE_01-0052;STORE_01;CASH-10;2026-07-29 9:56:24;SKU-013;4;12000;1000;CASH
REC-20260729-STORE_01-0053;STORE_01;CASH-05;2026-07-29 14:09:25;SKU-003;3;45000;0;CASH
REC-20260729-STORE_01-0053;STORE_01;CASH-09;2026-07-29 14:09:25;SKU-040;4;25000;1000;CASH
REC-20260729-STORE_01-0053;STORE_01;CASH-07;2026-07-29 14:09:25;SKU-002;1;12000;1000;CARD
REC-20260729-STORE_01-0054;STORE_01;CASH-08;2026-07-29 12:58:57;SKU-037;1;45000;1000;CASH
REC-20260729-STORE_01-0055;STORE_01;CASH-09;2026-07-29 13:47:51;SKU-001;2;45000;500;CARD
REC-20260729-STORE_01-0055;STORE_01;CASH-04;2026-07-29 13:47:51;SKU-039;3;5000;500;CASH
REC-20260729-STORE_01-0055;STORE_01;CASH-10;2026-07-29 13:47:51;SKU-011;3;5000;1000;CARD
REC-20260729-STORE_01-0055;STORE_01;CASH-04;2026-07-29 13:47:51;SKU-007;4;12000;0;CASH
REC-20260729-STORE_01-0055;STORE_01;CASH-08;2026-07-29 13:47:51;SKU-012;2;45000;1000;CARD
REC-20260729-STORE_01-0056;STORE_01;CASH-05;2026-07-29 21:09:34;SKU-001;4;45000;1000;CASH
REC-20260729-STORE_01-0056;STORE_01;CASH-08;2026-07-29 21:09:34;SKU-003;2;45000;0;CARD
REC-20260729-STORE_01-0056;STORE_01;CASH-04;2026-07-29 21:09:34;SKU-032;2;25000;500;CASH
REC-20260729-STORE_01-0056;STORE_01;CASH-07;2026-07-29 21:09:34;SKU-001;3;45000;1000;CARD
REC-20260729-STORE_01-0056;STORE_01;CASH-03;2026-07-29 21:09:34;SKU-010;1;25000;1000;CARD
REC-20260729-STORE_01-0057;STORE_01;CASH-07;2026-07-29 20:46:33;SKU-001;1;45000;0;CARD
REC-20260729-STORE_01-0057;STORE_01;CASH-09;2026-07-29 20:46:33;SKU-004;3;25000;0;CARD
REC-20260729-STORE_01-0058;STORE_01;CASH-08;2026-07-29 11:10:13;SKU-017;3;12000;0;CARD
REC-20260729-STORE_01-0058;STORE_01;CASH-09;2026-07-29 11:10:13;SKU-028;3;5000;1000;CARD
REC-20260729-STORE_01-0059;STORE_01;CASH-08;2026-07-29 18:07:43;SKU-001;1;45000;0;CASH
REC-20260729-STORE_01-0060;STORE_01;CASH-10;2026-07-29 10:39:59;SKU-037;2;45000;0;CASH
REC-20260729-STORE_01-0060;STORE_01;CASH-03;2026-07-29 10:39:59;SKU-002;3;12000;500;CARD
REC-20260729-STORE_01-0060;STORE_01;CASH-06;2026-07-29 10:39:59;SKU-003;2;45000;500;CASH
REC-20260729-STORE_01-0060;STORE_01;CASH-01;2026-07-29 10:39:59;SKU-024;2;12000;500;CARD
REC-20260729-STORE_01-0060;STORE_01;CASH-03;2026-07-29 10:39:59;SKU-004;4;25000;500;CASH
REC-20260729-STORE_01-0061;STORE_01;CASH-06;2026-07-29 9:13:58;SKU-012;1;45000;0;CASH
REC-20260729-STORE_01-0062;STORE_01;CASH-01;2026-07-29 9:48:11;SKU-038;4;12000;0;CASH
REC-20260729-STORE_01-0062;STORE_01;CASH-09;2026-07-29 9:48:11;SKU-001;3;45000;500;CARD
REC-20260729-STORE_01-0063;STORE_01;CASH-08;2026-07-29 14:39:55;SKU-025;3;5000;1000;CASH
REC-20260729-STORE_01-0063;STORE_01;CASH-09;2026-07-29 14:39:55;SKU-021;3;5000;1000;CASH
REC-20260729-STORE_01-0063;STORE_01;CASH-01;2026-07-29 14:39:55;SKU-020;4;12000;1000;CARD
REC-20260729-STORE_01-0063;STORE_01;CASH-04;2026-07-29 14:39:55;SKU-003;4;45000;500;CARD
REC-20260729-STORE_01-0064;STORE_01;CASH-08;2026-07-29 10:04:26;SKU-001;2;45000;0;CARD
REC-20260729-STORE_01-0064;STORE_01;CASH-10;2026-07-29 10:04:26;SKU-029;3;5000;0;CASH
REC-20260729-STORE_01-0064;STORE_01;CASH-10;2026-07-29 10:04:26;SKU-028;2;5000;0;CARD
REC-20260729-STORE_01-0064;STORE_01;CASH-09;2026-07-29 10:04:26;SKU-006;3;45000;0;CARD
REC-20260729-STORE_01-0065;STORE_01;CASH-07;2026-07-29 21:52:37;SKU-004;3;25000;1000;CARD
REC-20260729-STORE_01-0065;STORE_01;CASH-01;2026-07-29 21:52:37;SKU-017;1;12000;0;CARD
REC-20260729-STORE_01-0065;STORE_01;CASH-01;2026-07-29 21:52:37;SKU-006;1;45000;1000;CARD
REC-20260729-STORE_01-0065;STORE_01;CASH-10;2026-07-29 21:52:37;SKU-019;3;25000;500;CASH
REC-20260729-STORE_01-0066;STORE_01;CASH-06;2026-07-29 11:36:34;SKU-042;3;5000;1000;CARD
REC-20260729-STORE_01-0066;STORE_01;CASH-07;2026-07-29 11:36:34;SKU-030;4;45000;1000;CARD
REC-20260729-STORE_01-0066;STORE_01;CASH-09;2026-07-29 11:36:34;SKU-032;1;25000;0;CARD
REC-20260729-STORE_01-0067;STORE_01;CASH-08;2026-07-29 15:03:54;SKU-046;3;25000;500;CASH
REC-20260729-STORE_01-0068;STORE_01;CASH-05;2026-07-29 9:14:38;SKU-004;1;25000;1000;CARD
REC-20260729-STORE_01-0068;STORE_01;CASH-01;2026-07-29 9:14:38;SKU-002;2;12000;0;CASH
REC-20260729-STORE_01-0068;STORE_01;CASH-09;2026-07-29 9:14:38;SKU-001;2;45000;0;CARD
REC-20260729-STORE_01-0069;STORE_01;CASH-06;2026-07-29 12:18:59;SKU-001;2;45000;0;CARD
REC-20260729-STORE_01-0069;STORE_01;CASH-03;2026-07-29 12:18:59;SKU-023;2;45000;0;CARD
REC-20260729-STORE_01-0069;STORE_01;CASH-10;2026-07-29 12:18:59;SKU-001;4;45000;500;CARD
REC-20260729-STORE_01-0069;STORE_01;CASH-07;2026-07-29 12:18:59;SKU-008;4;12000;0;CARD
REC-20260729-STORE_01-0069;STORE_01;CASH-10;2026-07-29 12:18:59;SKU-031;1;45000;0;CARD
REC-20260729-STORE_01-0070;STORE_01;CASH-09;2026-07-29 17:43:24;SKU-006;1;45000;0;CARD
REC-20260729-STORE_01-0071;STORE_01;CASH-04;2026-07-29 11:05:31;SKU-002;2;12000;0;CARD
REC-20260729-STORE_01-0071;STORE_01;CASH-10;2026-07-29 11:05:31;SKU-001;2;45000;0;CARD
REC-20260729-STORE_01-0071;STORE_01;CASH-08;2026-07-29 11:05:31;SKU-031;1;45000;0;CARD
REC-20260729-STORE_01-0071;STORE_01;CASH-10;2026-07-29 11:05:31;SKU-001;4;45000;0;CARD
REC-20260729-STORE_01-0071;STORE_01;CASH-04;2026-07-29 11:05:31;SKU-001;1;45000;0;CARD
REC-20260729-STORE_01-0072;STORE_01;CASH-10;2026-07-29 10:02:46;SKU-002;2;12000;0;CASH
REC-20260729-STORE_01-0072;STORE_01;CASH-09;2026-07-29 10:02:46;SKU-035;2;5000;0;CARD
REC-20260729-STORE_01-0072;STORE_01;CASH-05;2026-07-29 10:02:46;SKU-004;1;25000;0;CARD
REC-20260729-STORE_01-0072;STORE_01;CASH-05;2026-07-29 10:02:46;SKU-037;4;45000;500;CARD
REC-20260729-STORE_01-0073;STORE_01;CASH-05;2026-07-29 12:42:45;SKU-001;1;45000;0;CARD
REC-20260729-STORE_01-0074;STORE_01;CASH-02;2026-07-29 19:02:31;SKU-028;3;5000;500;CARD
REC-20260729-STORE_01-0075;STORE_01;CASH-06;2026-07-29 17:56:29;SKU-021;4;5000;0;CASH
REC-20260729-STORE_01-0075;STORE_01;CASH-01;2026-07-29 17:56:29;SKU-006;2;45000;500;CARD
REC-20260729-STORE_01-0075;STORE_01;CASH-05;2026-07-29 17:56:29;SKU-001;3;45000;500;CARD
REC-20260729-STORE_01-0075;STORE_01;CASH-07;2026-07-29 17:56:29;SKU-009;2;25000;1000;CARD
REC-20260729-STORE_01-0075;STORE_01;CASH-05;2026-07-29 17:56:29;SKU-002;4;12000;0;CARD
REC-20260729-STORE_01-0076;STORE_01;CASH-04;2026-07-29 20:23:41;SKU-002;2;12000;0;CASH
REC-20260729-STORE_01-0077;STORE_01;CASH-09;2026-07-29 11:41:45;SKU-003;2;45000;0;CARD
REC-20260729-STORE_01-0077;STORE_01;CASH-01;2026-07-29 11:41:45;SKU-004;2;25000;1000;CARD
REC-20260729-STORE_01-0077;STORE_01;CASH-03;2026-07-29 11:41:45;SKU-002;1;12000;1000;CASH
REC-20260729-STORE_01-0077;STORE_01;CASH-04;2026-07-29 11:41:45;SKU-046;2;25000;0;CASH
REC-20260729-STORE_01-0078;STORE_01;CASH-03;2026-07-29 9:38:35;SKU-049;3;5000;0;CARD
REC-20260729-STORE_01-0078;STORE_01;CASH-09;2026-07-29 9:38:35;SKU-029;3;5000;500;CASH
REC-20260729-STORE_01-0079;STORE_01;CASH-03;2026-07-29 12:39:50;SKU-006;4;45000;0;CASH
REC-20260729-STORE_01-0079;STORE_01;CASH-04;2026-07-29 12:39:50;SKU-002;2;12000;0;CASH
REC-20260729-STORE_01-0079;STORE_01;CASH-04;2026-07-29 12:39:50;SKU-001;1;45000;1000;CASH
REC-20260729-STORE_01-0079;STORE_01;CASH-01;2026-07-29 12:39:50;SKU-035;1;5000;1000;CASH
REC-20260729-STORE_01-0080;STORE_01;CASH-02;2026-07-29 13:20:09;SKU-012;1;45000;0;CARD
REC-20260729-STORE_01-0080;STORE_01;CASH-07;2026-07-29 13:20:09;SKU-028;4;5000;0;CARD
REC-20260729-STORE_01-0080;STORE_01;CASH-05;2026-07-29 13:20:09;SKU-010;1;25000;0;CARD
REC-20260729-STORE_01-0080;STORE_01;CASH-02;2026-07-29 13:20:09;SKU-017;2;12000;0;CASH
REC-20260729-STORE_01-0080;STORE_01;CASH-08;2026-07-29 13:20:09;SKU-001;4;45000;0;CARD
REC-20260729-STORE_01-0081;STORE_01;CASH-10;2026-07-29 10:12:34;SKU-025;4;5000;0;CARD
REC-20260729-STORE_01-0081;STORE_01;CASH-05;2026-07-29 10:12:34;SKU-002;4;12000;0;CARD
REC-20260729-STORE_01-0081;STORE_01;CASH-08;2026-07-29 10:12:34;SKU-048;1;25000;0;CARD
REC-20260729-STORE_01-0081;STORE_01;CASH-08;2026-07-29 10:12:34;SKU-006;2;45000;1000;CARD
REC-20260729-STORE_01-0081;STORE_01;CASH-08;2026-07-29 10:12:34;SKU-003;4;45000;0;CARD
REC-20260729-STORE_01-0082;STORE_01;CASH-05;2026-07-29 14:59:52;SKU-011;1;5000;1000;CARD
REC-20260729-STORE_01-0082;STORE_01;CASH-04;2026-07-29 14:59:52;SKU-011;1;5000;1000;CASH
REC-20260729-STORE_01-0082;STORE_01;CASH-04;2026-07-29 14:59:52;SKU-005;3;5000;0;CARD
REC-20260729-STORE_01-0082;STORE_01;CASH-08;2026-07-29 14:59:52;SKU-014;4;5000;0;CARD
REC-20260729-STORE_01-0082;STORE_01;CASH-05;2026-07-29 14:59:52;SKU-004;2;25000;0;CARD
REC-20260729-STORE_01-0083;STORE_01;CASH-03;2026-07-29 19:51:20;SKU-008;3;12000;0;CASH
