receipt_no;store_code;cashier_id;sale_datetime_raw;sku;qty_raw;unit_price_raw;discount_raw;payment_type
REC-20260818-STORE_01-0012;STORE_01;CASH-04;2026-08-18 9:18:56;SKU-049;4;5000;1000;CASH
REC-20260818-STORE_01-0013;STORE_01;CASH-05;2026-08-18 15:20:36;SKU-004;4;25000;0;CARD
REC-20260818-STORE_01-0013;STORE_01;CASH-02;2026-08-18 15:20:36;SKU-003;4;45000;500;CARD
REC-20260818-STORE_01-0013;STORE_01;CASH-05;2026-08-18 15:20:36;SKU-028;4;5000;500;CARD
REC-20260818-STORE_01-0013;STORE_01;CASH-03;2026-08-18 15:20:36;SKU-006;2;45000;500;CARD
REC-20260818-STORE_01-0013;STORE_01;CASH-01;2026-08-18 15:20:36;SKU-001;4;45000;0;CARD
REC-20260818-STORE_01-0014;STORE_01;CASH-06;2026-08-18 19:20:37;SKU-012;2;45000;0;CASH
REC-20260818-STORE_01-0014;STORE_01;CASH-02;2026-08-18 19:20:37;SKU-003;2;45000;0;CARD
REC-20260818-STORE_01-0014;STORE_01;CASH-05;2026-08-18 19:20:37;SKU-001;1;45000;500;CASH
REC-20260818-STORE_01-0014;STORE_01;CASH-10;2026-08-18 19:20:37;SKU-031;1;45000;0;CASH
REC-20260818-STORE_01-0015;STORE_01;CASH-08;2026-08-18 18:45:46;SKU-020;1;12000;0;CASH
REC-20260818-STORE_01-0015;STORE_01;CASH-07;2026-08-18 18:45:46;SKU-001;4;45000;500;CASH
REC-20260818-STORE_01-0015;STORE_01;CASH-10;2026-08-18 18:45:46;SKU-002;2;12000;0;CARD
REC-20260818-STORE_01-0015;STORE_01;CASH-06;2026-08-18 18:45:46;SKU-002;3;12000;0;CARD
REC-20260818-STORE_01-0015;STORE_01;CASH-02;2026-08-18 18:45:46;SKU-001;4;45000;500;CASH
REC-20260818-STORE_01-0016;STORE_01;CASH-10;2026-08-18 11:09:51;SKU-004;1;25000;0;CASH
REC-20260818-STORE_01-0016;STORE_01;CASH-02;2026-08-18 11:09:51;SKU-036;4;45000;0;CARD
REC-20260818-STORE_01-0017;STORE_01;CASH-08;2026-08-18 8:28:32;SKU-010;3;25000;1000;CARD
REC-20260818-STORE_01-0018;STORE_01;CASH-03;2026-08-18 20:05:14;SKU-002;3;12000;0;CARD
REC-20260818-STORE_01-0018;STORE_01;CASH-04;2026-08-18 20:05:14;SKU-018;1;5000;0;CASH
REC-20260818-STORE_01-0018;STORE_01;CASH-07;2026-08-18 20:05:14;SKU-002;3;12000;1000;CASH
REC-20260818-STORE_01-0018;STORE_01;CASH-09;2026-08-18 20:05:14;SKU-027;4;5000;1000;CARD
REC-20260818-STORE_01-0018;STORE_01;CASH-02;2026-08-18 20:05:14;SKU-001;4;45000;0;CARD
REC-20260818-STORE_01-0019;STORE_01;CASH-04;2026-08-18 10:41:11;SKU-035;2;5000;500;CASH
REC-20260818-STORE_01-0019;STORE_01;CASH-01;2026-08-18 10:41:11;SKU-001;1;45000;1000;CARD
REC-20260818-STORE_01-0020;STORE_01;CASH-02;2026-08-18 9:29:17;SKU-013;4;12000;0;CARD
REC-20260818-STORE_01-0020;STORE_01;CASH-09;2026-08-18 9:29:17;SKU-010;2;25000;500;CASH
REC-20260818-STORE_01-0020;STORE_01;CASH-10;2026-08-18 9:29:17;SKU-030;1;45000;500;CASH
REC-20260818-STORE_01-0021;STORE_01;CASH-09;2026-08-18 13:26:12;SKU-030;4;45000;0;CARD
REC-20260818-STORE_01-0021;STORE_01;CASH-05;2026-08-18 13:26:12;SKU-006;3;45000;1000;CASH
REC-20260818-STORE_01-0021;STORE_01;CASH-04;2026-08-18 13:26:12;SKU-011;4;5000;0;CARD
REC-20260818-STORE_01-0021;STORE_01;CASH-01;2026-08-18 13:26:12;SKU-001;4;45000;500;CARD
REC-20260818-STORE_01-0022;STORE_01;CASH-02;2026-08-18 13:02:47;SKU-048;4;25000;0;CARD
REC-20260818-STORE_01-0022;STORE_01;CASH-03;2026-08-18 13:02:47;SKU-028;2;5000;0;CARD
REC-20260818-STORE_01-0022;STORE_01;CASH-06;2026-08-18 13:02:47;SKU-022;4;12000;1000;CASH
REC-20260818-STORE_01-0022;STORE_01;CASH-04;2026-08-18 13:02:47;SKU-002;4;12000;0;CASH
REC-20260818-STORE_01-0023;STORE_01;CASH-02;2026-08-18 16:14:12;SKU-012;3;45000;0;CARD
REC-20260818-STORE_01-0023;STORE_01;CASH-01;2026-08-18 16:14:12;SKU-003;2;45000;500;CARD
REC-20260818-STORE_01-0024;STORE_01;CASH-02;2026-08-18 13:24:11;SKU-014;4;5000;1000;CASH
REC-20260818-STORE_01-0024;STORE_01;CASH-04;2026-08-18 13:24:11;SKU-006;1;45000;500;CARD
REC-20260818-STORE_01-0024;STORE_01;CASH-07;2026-08-18 13:24:11;SKU-017;2;12000;0;CARD
REC-20260818-STORE_01-0025;STORE_01;CASH-04;2026-08-18 8:24:01;SKU-014;3;5000;500;CARD
REC-20260818-STORE_01-0025;STORE_01;CASH-09;2026-08-18 8:24:01;SKU-001;3;45000;0;CASH
REC-20260818-STORE_01-0025;STORE_01;CASH-07;2026-08-18 8:24:01;SKU-001;3;45000;1000;CARD
REC-20260818-STORE_01-0025;STORE_01;CASH-09;2026-08-18 8:24:01;SKU-005;2;5000;0;CARD
REC-20260818-STORE_01-0025;STORE_01;CASH-05;2026-08-18 8:24:01;SKU-001;4;45000;0;CARD
REC-20260818-STORE_01-0026;STORE_01;CASH-10;2026-08-18 18:04:06;SKU-017;4;12000;500;CASH
REC-20260818-STORE_01-0027;STORE_01;CASH-10;2026-08-18 14:58:33;SKU-002;1;12000;1000;CASH
REC-20260818-STORE_01-0027;STORE_01;CASH-10;2026-08-18 14:58:33;SKU-024;4;12000;0;CARD
REC-20260818-STORE_01-0028;STORE_01;CASH-04;2026-08-18 12:58:32;SKU-003;1;45000;500;CARD
REC-20260818-STORE_01-0028;STORE_01;CASH-04;2026-08-18 12:58:32;SKU-001;1;45000;0;CARD
REC-20260818-STORE_01-0028;STORE_01;CASH-05;2026-08-18 12:58:32;SKU-002;1;12000;1000;CASH
REC-20260818-STORE_01-0028;STORE_01;CASH-07;2026-08-18 12:58:32;SKU-030;3;45000;1000;CARD
REC-20260818-STORE_01-0028;STORE_01;CASH-09;2026-08-18 12:58:32;SKU-014;4;5000;0;CARD
REC-20260818-STORE_01-0029;STORE_01;CASH-09;2026-08-18 16:20:04;SKU-020;1;12000;0;CARD
REC-20260818-STORE_01-0030;STORE_01;CASH-01;2026-08-18 12:52:41;SKU-001;3;45000;0;CARD
REC-20260818-STORE_01-0030;STORE_01;CASH-08;2026-08-18 12:52:41;SKU-002;3;12000;0;CARD
REC-20260818-STORE_01-0031;STORE_01;CASH-06;2026-08-18 8:24:13;SKU-040;1;25000;0;CARD
REC-20260818-STORE_01-0032;STORE_01;CASH-01;2026-08-18 12:11:53;SKU-004;3;25000;0;CARD
REC-20260818-STORE_01-0032;STORE_01;CASH-04;2026-08-18 12:11:53;SKU-001;4;45000;0;CASH
REC-20260818-STORE_01-0032;STORE_01;CASH-04;2026-08-18 12:11:53;SKU-008;1;12000;500;CASH
REC-20260818-STORE_01-0032;STORE_01;CASH-10;2026-08-18 12:11:53;SKU-015;4;5000;0;CARD
REC-20260818-STORE_01-0033;STORE_01;CASH-02;2026-08-18 19:40:47;SKU-031;3;45000;0;CASH
REC-20260818-STORE_01-0033;STORE_01;CASH-07;2026-08-18 19:40:47;SKU-001;3;45000;0;CARD
REC-20260818-STORE_01-0033;STORE_01;CASH-09;2026-08-18 19:40:47;SKU-025;4;5000;0;CARD
REC-20260818-STORE_01-0033;STORE_01;CASH-10;2026-08-18 19:40:47;SKU-008;4;12000;0;CASH
REC-20260818-STORE_01-0033;STORE_01;CASH-08;2026-08-18 19:40:47;SKU-001;1;45000;1000;CASH
REC-20260818-STORE_01-0034;STORE_01;CASH-05;2026-08-18 17:16:55;SKU-033;4;5000;0;CARD
REC-20260818-STORE_01-0034;STORE_01;CASH-06;2026-08-18 17:16:55;SKU-031;2;45000;0;CARD
REC-20260818-STORE_01-0034;STORE_01;CASH-08;2026-08-18 17:16:55;SKU-004;1;25000;500;CASH
REC-20260818-STORE_01-0034;STORE_01;CASH-04;2026-08-18 17:16:55;SKU-004;3;25000;0;CASH
REC-20260818-STORE_01-0035;STORE_01;CASH-06;2026-08-18 8:47:32;SKU-017;1;12000;500;CARD
REC-20260818-STORE_01-0035;STORE_01;CASH-03;2026-08-18 8:47:32;SKU-003;1;45000;1000;CARD
REC-20260818-STORE_01-0035;STORE_01;CASH-03;2026-08-18 8:47:32;SKU-001;3;45000;500;CARD
REC-20260818-STORE_01-0035;STORE_01;CASH-04;2026-08-18 8:47:32;SKU-005;2;5000;0;CASH
REC-20260818-STORE_01-0035;STORE_01;CASH-06;2026-08-18 8:47:32;SKU-044;3;5000;500;CASH
REC-20260818-STORE_01-0036;STORE_01;CASH-03;2026-08-18 19:11:57;SKU-001;4;45000;1000;CARD
REC-20260818-STORE_01-0036;STORE_01;CASH-07;2026-08-18 19:11:57;SKU-031;1;45000;0;CARD
REC-20260818-STORE_01-0037;STORE_01;CASH-01;2026-08-18 10:00:13;SKU-010;2;25000;500;CASH
REC-20260818-STORE_01-0037;STORE_01;CASH-08;2026-08-18 10:00:13;SKU-001;2;45000;0;CARD
REC-20260818-STORE_01-0037;STORE_01;CASH-03;2026-08-18 10:00:13;SKU-013;3;12000;500;CARD
REC-20260818-STORE_01-0037;STORE_01;CASH-03;2026-08-18 10:00:13;SKU-001;2;45000;1000;CASH
REC-20260818-STORE_01-0038;STORE_01;CASH-08;2026-08-18 16:49:12;SKU-005;4;5000;0;CASH
REC-20260818-STORE_01-0038;STORE_01;CASH-03;2026-08-18 16:49:12;SKU-015;1;5000;0;CASH
REC-20260818-STORE_01-0038;STORE_01;CASH-07;2026-08-18 16:49:12;SKU-003;3;45000;0;CARD
REC-20260818-STORE_01-0038;STORE_01;CASH-09;2026-08-18 16:49:12;SKU-001;2;45000;0;CASH
REC-20260818-STORE_01-0038;STORE_01;CASH-02;2026-08-18 16:49:12;SKU-026;4;12000;1000;CARD
REC-20260818-STORE_01-0039;STORE_01;CASH-02;2026-08-18 19:24:25;SKU-044;2;5000;0;CASH
REC-20260818-STORE_01-0039;STORE_01;CASH-05;2026-08-18 19:24:25;SKU-009;1;25000;0;CASH
REC-20260818-STORE_01-0039;STORE_01;CASH-10;2026-08-18 19:24:25;SKU-001;3;45000;1000;CARD
REC-20260818-STORE_01-0039;STORE_01;CASH-07;2026-08-18 19:24:25;SKU-002;3;12000;0;CARD
REC-20260818-STORE_01-0039;STORE_01;CASH-06;2026-08-18 19:24:25;SKU-008;1;12000;500;CASH
REC-20260818-STORE_01-0040;STORE_01;CASH-10;2026-08-18 10:19:13;SKU-009;4;25000;500;CARD
REC-20260818-STORE_01-0040;STORE_01;CASH-06;2026-08-18 10:19:13;SKU-002;4;12000;0;CARD
REC-20260818-STORE_01-0040;STORE_01;CASH-07;2026-08-18 10:19:13;SKU-035;4;5000;1000;CARD
REC-20260818-STORE_01-0041;STORE_01;CASH-05;2026-08-18 15:48:23;SKU-028;2;5000;500;CARD
REC-20260818-STORE_01-0042;STORE_01;CASH-03;2026-08-18 12:36:52;SKU-001;2;45000;1000;CARD
REC-20260818-STORE_01-0042;STORE_01;CASH-06;2026-08-18 12:36:52;SKU-008;4;12000;500;CARD
REC-20260818-STORE_01-0042;STORE_01;CASH-03;2026-08-18 12:36:52;SKU-002;4;12000;0;CARD
REC-20260818-STORE_01-0042;STORE_01;CASH-08;2026-08-18 12:36:52;SKU-005;2;5000;1000;CASH
REC-20260818-STORE_01-0042;STORE_01;CASH-02;2026-08-18 12:36:52;SKU-005;2;5000;0;CARD
REC-20260818-STORE_01-0043;STORE_01;CASH-10;2026-08-18 16:28:07;SKU-006;3;45000;0;CARD
REC-20260818-STORE_01-0043;STORE_01;CASH-08;2026-08-18 16:28:07;SKU-044;3;5000;0;CARD
REC-20260818-STORE_01-0044;STORE_01;CASH-02;2026-08-18 16:59:07;SKU-002;1;12000;0;CARD
REC-20260818-STORE_01-0044;STORE_01;CASH-01;2026-08-18 16:59:07;SKU-039;1;5000;1000;CARD
REC-20260818-STORE_01-0044;STORE_01;CASH-01;2026-08-18 16:59:07;SKU-004;1;25000;0;CARD
REC-20260818-STORE_01-0045;STORE_01;CASH-07;2026-08-18 8:10:05;SKU-017;4;12000;500;CARD
REC-20260818-STORE_01-0045;STORE_01;CASH-05;2026-08-18 8:10:05;SKU-002;1;12000;0;CASH
REC-20260818-STORE_01-0045;STORE_01;CASH-03;2026-08-18 8:10:05;SKU-005;2;5000;0;CARD
REC-20260818-STORE_01-0045;STORE_01;CASH-03;2026-08-18 8:10:05;SKU-006;1;45000;0;CARD
REC-20260818-STORE_01-0045;STORE_01;CASH-02;2026-08-18 8:10:05;SKU-008;1;12000;0;CARD
REC-20260818-STORE_01-0046;STORE_01;CASH-10;2026-08-18 18:03:40;SKU-031;4;45000;0;CARD
REC-20260818-STORE_01-0046;STORE_01;CASH-01;2026-08-18 18:03:40;SKU-018;3;5000;0;CARD
REC-20260818-STORE_01-0046;STORE_01;CASH-07;2026-08-18 18:03:40;SKU-002;3;12000;500;CARD
REC-20260818-STORE_01-0047;STORE_01;CASH-10;2026-08-18 13:53:44;SKU-029;1;5000;1000;CARD
REC-20260818-STORE_01-0047;STORE_01;CASH-07;2026-08-18 13:53:44;SKU-002;4;12000;0;CASH
REC-20260818-STORE_01-0047;STORE_01;CASH-10;2026-08-18 13:53:44;SKU-003;3;45000;500;CARD
REC-20260818-STORE_01-0048;STORE_01;CASH-01;2026-08-18 15:50:30;SKU-001;1;45000;500;CARD
REC-20260818-STORE_01-0048;STORE_01;CASH-02;2026-08-18 15:50:30;SKU-009;3;25000;0;CARD
REC-20260818-STORE_01-0049;STORE_01;CASH-10;2026-08-18 12:58:20;SKU-003;2;45000;1000;CARD
REC-20260818-STORE_01-0049;STORE_01;CASH-04;2026-08-18 12:58:20;SKU-013;3;12000;500;CASH
REC-20260818-STORE_01-0049;STORE_01;CASH-05;2026-08-18 12:58:20;SKU-026;2;12000;500;CASH
REC-20260818-STORE_01-0050;STORE_01;CASH-10;2026-08-18 8:13:12;SKU-013;2;12000;500;CASH
REC-20260818-STORE_01-0050;STORE_01;CASH-07;2026-08-18 8:13:12;SKU-002;2;12000;500;CASH
REC-20260818-STORE_01-0051;STORE_01;CASH-09;2026-08-18 11:20:37;SKU-037;4;45000;500;CARD
REC-20260818-STORE_01-0052;STORE_01;CASH-01;2026-08-18 18:12:59;SKU-002;4;12000;0;CARD
REC-20260818-STORE_01-0053;STORE_01;CASH-08;2026-08-18 20:23:06;SKU-001;2;45000;500;CASH
REC-20260818-STORE_01-0053;STORE_01;CASH-02;2026-08-18 20:23:06;SKU-001;2;45000;1000;CARD
REC-20260818-STORE_01-0054;STORE_01;CASH-08;2026-08-18 16:19:40;SKU-001;4;45000;1000;CARD
REC-20260818-STORE_01-0055;STORE_01;CASH-02;2026-08-18 14:24:48;SKU-001;2;45000;0;CASH
REC-20260818-STORE_01-0056;STORE_01;CASH-07;2026-08-18 8:33:48;SKU-048;1;25000;1000;CASH
REC-20260818-STORE_01-0056;STORE_01;CASH-09;2026-08-18 8:33:48;SKU-031;3;45000;0;CARD
REC-20260818-STORE_01-0057;STORE_01;CASH-05;2026-08-18 9:54:01;SKU-003;2;45000;0;CARD
REC-20260818-STORE_01-0057;STORE_01;CASH-06;2026-08-18 9:54:01;SKU-008;3;12000;0;CASH
REC-20260818-STORE_01-0057;STORE_01;CASH-01;2026-08-18 9:54:01;SKU-001;3;45000;500;CASH
REC-20260818-STORE_01-0058;STORE_01;CASH-07;2026-08-18 15:23:40;SKU-027;4;5000;500;CARD
REC-20260818-STORE_01-0058;STORE_01;CASH-03;2026-08-18 15:23:40;SKU-002;1;12000;0;CASH
REC-20260818-STORE_01-0058;STORE_01;CASH-07;2026-08-18 15:23:40;SKU-001;4;45000;0;CARD
REC-20260818-STORE_01-0058;STORE_01;CASH-04;2026-08-18 15:23:40;SKU-001;3;45000;500;CARD
REC-20260818-STORE_01-0058;STORE_01;CASH-09;2026-08-18 15:23:40;SKU-002;3;12000;500;CARD
REC-20260818-STORE_01-0059;STORE_01;CASH-07;2026-08-18 17:27:00;SKU-001;4;45000;0;CARD
REC-20260818-STORE_01-0059;STORE_01;CASH-08;2026-08-18 17:27:00;SKU-007;4;12000;0;CARD
REC-20260818-STORE_01-0060;STORE_01;CASH-03;2026-08-18 17:56:32;SKU-042;3;5000;0;CARD
REC-20260818-STORE_01-0060;STORE_01;CASH-08;2026-08-18 17:56:32;SKU-001;1;45000;0;CARD
REC-20260818-STORE_01-0061;STORE_01;CASH-08;2026-08-18 8:19:27;SKU-008;4;12000;0;CARD
REC-20260818-STORE_01-0062;STORE_01;CASH-09;2026-08-18 8:21:29;SKU-002;2;12000;0;CASH
REC-20260818-STORE_01-0062;STORE_01;CASH-04;2026-08-18 8:21:29;SKU-021;4;5000;0;CASH
REC-20260818-STORE_01-0062;STORE_01;CASH-02;2026-08-18 8:21:29;SKU-003;4;45000;1000;CARD
REC-20260818-STORE_01-0062;STORE_01;CASH-10;2026-08-18 8:21:29;SKU-001;1;45000;0;CARD
REC-20260818-STORE_01-0062;STORE_01;CASH-06;2026-08-18 8:21:29;SKU-025;1;5000;500;CARD
REC-20260818-STORE_01-0063;STORE_01;CASH-06;2026-08-18 9:35:10;SKU-035;4;5000;500;CASH
REC-20260818-STORE_01-0064;STORE_01;CASH-10;2026-08-18 18:06:10;SKU-016;3;25000;0;CARD
REC-20260818-STORE_01-0064;STORE_01;CASH-09;2026-08-18 18:06:10;SKU-001;3;45000;0;CASH
REC-20260818-STORE_01-0065;STORE_01;CASH-08;2026-08-18 16:43:00;SKU-001;1;45000;0;CASH
REC-20260818-STORE_01-0065;STORE_01;CASH-07;2026-08-18 16:43:00;SKU-010;2;25000;0;CARD
REC-20260818-STORE_01-0065;STORE_01;CASH-08;2026-08-18 16:43:00;SKU-001;3;45000;500;CARD
REC-20260818-STORE_01-0065;STORE_01;CASH-05;2026-08-18 16:43:00;SKU-002;4;12000;0;CASH
REC-20260818-STORE_01-0066;STORE_01;CASH-05;2026-08-18 14:31:48;SKU-003;4;45000;0;CASH
REC-20260818-STORE_01-0066;STORE_01;CASH-06;2026-08-18 14:31:48;SKU-017;4;12000;0;CASH
REC-20260818-STORE_01-0066;STORE_01;CASH-04;2026-08-18 14:31:48;SKU-037;2;45000;500;CARD
REC-20260818-STORE_01-0067;STORE_01;CASH-01;2026-08-18 11:32:27;SKU-009;2;25000;0;CARD
REC-20260818-STORE_01-0067;STORE_01;CASH-03;2026-08-18 11:32:27;SKU-009;3;25000;1000;CARD
REC-20260818-STORE_01-0067;STORE_01;CASH-06;2026-08-18 11:32:27;SKU-017;3;12000;0;CASH
REC-20260818-STORE_01-0067;STORE_01;CASH-05;2026-08-18 11:32:27;SKU-036;1;45000;1000;CARD
REC-20260818-STORE_01-0068;STORE_01;CASH-10;2026-08-18 18:29:04;SKU-001;3;45000;0;CARD
REC-20260818-STORE_01-0068;STORE_01;CASH-04;2026-08-18 18:29:04;SKU-008;2;12000;500;CASH
REC-20260818-STORE_01-0069;STORE_01;CASH-07;2026-08-18 15:30:39;SKU-001;3;45000;0;CARD
REC-20260818-STORE_01-0069;STORE_01;CASH-02;2026-08-18 15:30:39;SKU-002;1;12000;1000;CARD
REC-20260818-STORE_01-0069;STORE_01;CASH-03;2026-08-18 15:30:39;SKU-001;3;45000;1000;CARD
REC-20260818-STORE_01-0069;STORE_01;CASH-04;2026-08-18 15:30:39;SKU-002;4;12000;0;CASH
REC-20260818-STORE_01-0069;STORE_01;CASH-08;2026-08-18 15:30:39;SKU-006;3;45000;0;CASH
REC-20260818-STORE_01-0070;STORE_01;CASH-08;2026-08-18 20:51:43;SKU-001;1;45000;0;CASH
REC-20260818-STORE_01-0070;STORE_01;CASH-07;2026-08-18 20:51:43;SKU-008;1;12000;500;CARD
REC-20260818-STORE_01-0070;STORE_01;CASH-06;2026-08-18 20:51:43;SKU-034;2;25000;0;CARD
REC-20260818-STORE_01-0070;STORE_01;CASH-10;2026-08-18 20:51:43;SKU-008;3;12000;0;CARD
REC-20260818-STORE_01-0070;STORE_01;CASH-10;2026-08-18 20:51:43;SKU-002;3;12000;0;CARD
REC-20260818-STORE_01-0071;STORE_01;CASH-06;2026-08-18 18:50:56;SKU-001;2;45000;0;CARD
REC-20260818-STORE_01-0072;STORE_01;CASH-10;2026-08-18 9:25:52;SKU-003;2;45000;0;CASH
REC-20260818-STORE_01-0072;STORE_01;CASH-04;2026-08-18 9:25:52;SKU-041;3;25000;500;CARD
REC-20260818-STORE_01-0072;STORE_01;CASH-02;2026-08-18 9:25:52;SKU-028;1;5000;500;CARD
REC-20260818-STORE_01-0072;STORE_01;CASH-10;2026-08-18 9:25:52;SKU-026;4;12000;500;CARD
REC-20260818-STORE_01-0073;STORE_01;CASH-03;2026-08-18 8:27:58;SKU-008;4;12000;0;CARD
REC-20260818-STORE_01-0073;STORE_01;CASH-05;2026-08-18 8:27:58;SKU-027;4;5000;0;CARD
REC-20260818-STORE_01-0073;STORE_01;CASH-09;2026-08-18 8:27:58;SKU-015;1;5000;0;CASH
REC-20260818-STORE_01-0073;STORE_01;CASH-09;2026-08-18 8:27:58;SKU-012;2;45000;500;CASH
REC-20260818-STORE_01-0073;STORE_01;CASH-07;2026-08-18 8:27:58;SKU-004;1;25000;0;CASH
REC-20260818-STORE_01-0074;STORE_01;CASH-09;2026-08-18 14:29:54;SKU-013;1;12000;0;CARD
REC-20260818-STORE_01-0074;STORE_01;CASH-07;2026-08-18 14:29:54;SKU-004;4;25000;0;CARD
REC-20260818-STORE_01-0074;STORE_01;CASH-07;2026-08-18 14:29:54;SKU-001;2;45000;0;CARD
REC-20260818-STORE_01-0074;STORE_01;CASH-06;2026-08-18 14:29:54;SKU-045;1;45000;1000;CASH
REC-20260818-STORE_01-0075;STORE_01;CASH-03;2026-08-18 16:19:15;SKU-004;2;25000;0;CASH
REC-20260818-STORE_01-0075;STORE_01;CASH-04;2026-08-18 16:19:15;SKU-014;1;5000;500;CARD
REC-20260818-STORE_01-0076;STORE_01;CASH-07;2026-08-18 17:54:16;SKU-002;3;12000;1000;CARD
REC-20260818-STORE_01-0076;STORE_01;CASH-06;2026-08-18 17:54:16;SKU-005;1;5000;0;CASH
REC-20260818-STORE_01-0076;STORE_01;CASH-02;2026-08-18 17:54:16;SKU-005;2;5000;500;CARD
REC-20260818-STORE_01-0077;STORE_01;CASH-07;2026-08-18 12:14:35;SKU-008;1;12000;0;CARD
REC-20260818-STORE_01-0077;STORE_01;CASH-10;2026-08-18 12:14:35;SKU-003;2;45000;0;CARD
REC-20260818-STORE_01-0077;STORE_01;CASH-02;2026-08-18 12:14:35;SKU-001;1;45000;500;CASH
REC-20260818-STORE_01-0077;STORE_01;CASH-10;2026-08-18 12:14:35;SKU-042;2;5000;0;CARD
REC-20260818-STORE_01-0078;STORE_01;CASH-09;2026-08-18 16:22:01;SKU-017;2;12000;1000;CASH
REC-20260818-STORE_01-0078;STORE_01;CASH-10;2026-08-18 16:22:01;SKU-043;1;25000;500;CARD
REC-20260818-STORE_01-0078;STORE_01;CASH-07;2026-08-18 16:22:01;SKU-017;3;12000;0;CASH
REC-20260818-STORE_01-0078;STORE_01;CASH-01;2026-08-18 16:22:01;SKU-001;1;45000;1000;CARD
REC-20260818-STORE_01-0079;STORE_01;CASH-01;2026-08-18 8:20:59;SKU-005;2;5000;0;CARD
REC-20260818-STORE_01-0079;STORE_01;CASH-04;2026-08-18 8:20:59;SKU-004;3;25000;1000;CARD
REC-20260818-STORE_01-0079;STORE_01;CASH-06;2026-08-18 8:20:59;SKU-030;1;45000;500;CASH
